region,time,air_freight_loaded,air_freight_unloaded,air_passengers_arrived,air_passengers_departed,area,tourist_arrivals,hospital_stay,broadband_access,death_rate_all,death_rate_hiv,death_rate_influenza,death_rate_tb,death_rate_viralhepatitis,disposable_income,gdp_per_inhabitant,medical_doctors,nurses_midwives,Available beds in hospitals (HP.1),curative_care_beds,longterm_care_beds,other_beds,psychiatric_care_beds,rehabilitative_care_beds,internet_contact_authorities,length_electrified_railway,length_motorways,length_other_roads,length_large_railway,length_railway,maritime_freight_loaded,maritime_freight_unloaded,maritime_passengers_disembarked,maritime_passengers_embarked,median_age,lower_education,tertiary_education,higher_education,population_density,population_numbers,risk_of_poverty_or_social_exclusion
Sud,2012,4.0,5.0,7443.0,7503.0,73800.0,8655702.0,,47.0,945.12,0.84,0.64,0.42,6.94,12300.0,18100.0,,,,,,,,,14.0,2561.0,1467.0,65031.0,1511.0,3945.0,42774.0,60765.0,16096.0,16145.0,41.8,49.0,13.9,37.1,,13970037.0,46.7
Toscana,2012,5.0,2.0,3163.0,3158.0,22988.0,5489961.0,6.9,56.0,1173.54,1.63,0.92,0.68,5.65,17900.0,28900.0,15375.0,31188.0,11871.0,10619.0,406.0,0.0,430.0,846.0,20.0,976.0,448.0,18374.0,792.0,1479.0,12711.0,18086.0,4786.0,4788.0,46.1,43.5,16.9,39.5,162.4,3667780.0,21.2
Umbria,2012,0.0,0.0,96.0,100.0,8464.0,1561746.0,6.6,58.0,1164.09,0.9,1.13,0.68,4.3,17100.0,24300.0,3711.0,6422.0,2685.0,2397.0,19.0,0.0,35.0,269.0,21.0,355.0,59.0,6128.0,183.0,376.0,,,,,45.7,32.9,18.8,48.2,107.2,883215.0,22.0
Valle d'Aosta/Vallée d'Aoste,2012,,,,,3261.0,672268.0,8.4,56.0,999.75,2.36,1.57,0.79,0.79,18900.0,36200.0,460.0,895.0,486.0,416.0,6.0,0.0,15.0,64.0,27.0,,114.0,767.0,,81.0,,,,,44.9,46.0,14.5,39.4,39.3,126620.0,15.0
Veneto,2012,21.0,13.0,6821.0,6814.0,18407.0,5588021.0,9.3,60.0,963.39,1.03,1.03,0.47,2.75,17800.0,30100.0,15691.0,33238.0,16791.0,14129.0,945.0,0.0,906.0,1717.0,23.0,783.0,556.0,13639.0,612.0,1189.0,5725.0,25115.0,114.0,105.0,44.1,41.6,13.8,44.6,277.0,4853657.0,17.1
Abruzzo,2013,0.0,0.0,269.0,273.0,10833.0,1322554.0,7.9,69.0,1078.5,1.06,1.13,0.68,5.06,15000.0,23600.0,5420.0,7859.0,4330.0,3570.0,213.0,0.0,111.0,547.0,20.0,319.0,352.0,12582.0,123.0,525.0,49.0,1293.0,,,45.0,34.9,17.5,47.6,122.2,1312507.0,26.1
Basilicata,2013,,,,,10073.0,462116.0,8.0,65.0,1022.88,,0.35,0.35,6.06,12100.0,19800.0,1983.0,3301.0,1747.0,1425.0,161.0,0.0,30.0,161.0,18.0,211.0,29.0,7228.0,18.0,347.0,,,,,44.2,43.0,15.1,41.8,57.3,576194.0,48.5
Calabria,2013,1.0,1.0,1356.0,1377.0,15222.0,1218136.0,7.5,59.0,949.99,0.25,0.46,0.36,5.33,11600.0,16400.0,7572.0,8992.0,4819.0,3921.0,278.0,0.0,135.0,620.0,13.0,488.0,295.0,14029.0,279.0,852.0,17663.0,16251.0,3413.0,3345.0,42.7,46.9,14.0,39.1,129.4,1958238.0,45.6
Campania,2013,2.0,3.0,2694.0,2707.0,13670.0,2483608.0,6.8,60.0,891.96,0.89,0.57,0.22,6.56,11600.0,17000.0,22231.0,22058.0,15893.0,14002.0,568.0,0.0,486.0,1323.0,12.0,890.0,442.0,12988.0,651.0,1130.0,6233.0,13055.0,10803.0,10632.0,40.7,49.2,14.3,36.5,425.7,5769750.0,49.8
Centro (IT),2013,95.0,73.0,23794.0,24002.0,58085.0,12323970.0,,72.0,1033.38,1.35,0.78,0.45,4.1,17300.0,29100.0,,,,,,,,,23.0,2702.0,1145.0,52705.0,2029.0,3448.0,17990.0,36478.0,6315.0,6287.0,45.2,35.9,19.4,44.7,,11681498.0,22.8
Emilia-Romagna,2013,21.0,14.0,3464.0,3453.0,22453.0,6533065.0,8.1,75.0,1076.38,1.63,0.61,0.61,4.69,20300.0,32600.0,18091.0,27336.0,17586.0,13953.0,2193.0,0.0,510.0,1440.0,24.0,1220.0,568.0,18421.0,787.0,1306.0,3154.0,19368.0,,,45.5,36.6,17.8,45.5,196.5,4377487.0,17.8
Friuli-Venezia Giulia,2013,0.0,0.0,426.0,422.0,7862.0,1033256.0,8.0,70.0,1147.35,1.31,0.65,0.57,3.59,18700.0,28700.0,4735.0,8138.0,4394.0,3985.0,121.0,0.0,46.0,288.0,27.0,384.0,210.0,4849.0,299.0,469.0,7473.0,43655.0,,,46.8,36.6,17.3,46.1,155.9,1221860.0,16.1
Isole,2013,4.0,8.0,9971.0,10029.0,49933.0,3642544.0,,61.0,954.84,0.82,0.57,0.45,6.22,12500.0,17800.0,,,,,,,,,17.0,801.0,662.0,49330.0,228.0,1808.0,62934.0,65535.0,10611.0,10742.0,43.1,51.9,13.6,34.5,,6640311.0,49.4
Italy,2013,480.0,378.0,71614.0,71883.0,302073.0,53599296.0,7.9,68.0,990.31,1.21,0.69,0.42,4.77,16600.0,26600.0,234918.0,321033.0,199474.0,165384.0,9584.0,0.0,5734.0,24506.0,21.0,11953.0,6751.0,249288.0,7528.0,16686.0,155502.0,291281.0,33348.0,33093.0,44.4,41.8,16.4,41.8,,59685228.0,28.5
Lazio,2013,90.0,68.0,20227.0,20428.0,17232.0,3634164.0,8.4,71.0,951.49,1.86,0.74,0.46,3.85,17000.0,31300.0,26602.0,28207.0,19761.0,16561.0,597.0,0.0,409.0,2603.0,24.0,1104.0,470.0,19586.0,858.0,1207.0,3419.0,12080.0,1030.0,997.0,44.3,31.7,21.0,47.3,331.6,5557276.0,26.1
Liguria,2013,1.0,0.0,646.0,649.0,5416.0,2122095.0,8.8,64.0,1359.49,2.72,1.14,0.44,5.38,18800.0,29200.0,6972.0,10324.0,5410.0,4436.0,197.0,0.0,193.0,777.0,19.0,481.0,375.0,5435.0,315.0,498.0,21317.0,45442.0,990.0,966.0,49.0,36.8,20.0,43.3,291.5,1565127.0,23.4
Lombardia,2013,334.0,261.0,17904.0,17821.0,23864.0,6622406.0,8.1,71.0,917.12,1.77,0.61,0.47,4.66,20400.0,34800.0,35602.0,51481.0,36137.0,28732.0,859.0,0.0,880.0,6546.0,25.0,1394.0,621.0,15184.0,788.0,1677.0,,,,,44.5,38.8,17.2,44.0,414.2,9794525.0,17.7
Marche,2013,3.0,3.0,245.0,249.0,9401.0,1835035.0,8.1,72.0,1074.66,0.84,1.1,0.52,3.87,17000.0,25300.0,5527.0,8793.0,5148.0,4224.0,543.0,0.0,154.0,381.0,21.0,267.0,168.0,8167.0,195.0,386.0,2529.0,4668.0,523.0,542.0,45.4,38.6,18.3,43.1,164.8,1545155.0,21.8
Molise,2013,,,,,4461.0,134957.0,8.2,59.0,1112.94,0.64,0.64,1.27,3.5,13500.0,19000.0,1234.0,2023.0,1263.0,912.0,44.0,0.0,23.0,307.0,15.0,60.0,36.0,3542.0,23.0,265.0,,,85.0,85.0,45.5,42.5,16.7,40.9,70.4,313341.0,44.7
Nord-Est,2013,43.0,30.0,10500.0,10497.0,62327.0,17271598.0,,74.0,1003.13,1.23,0.58,0.45,3.68,19200.0,31500.0,,,,,,,,,26.0,2676.0,1546.0,43104.0,1891.0,3319.0,16463.0,86814.0,100.0,91.0,45.0,38.1,16.4,45.6,,11521037.0,16.5
Nord-Ovest,2013,335.0,262.0,20266.0,20189.0,57928.0,12160061.0,,69.0,1018.35,1.69,0.81,0.44,4.38,19800.0,32500.0,,,,,,,,,23.0,3203.0,1931.0,39046.0,1865.0,4154.0,21317.0,45442.0,990.0,966.0,45.4,39.2,17.1,43.7,,15861548.0,18.0
Piemonte,2013,1.0,0.0,1715.0,1719.0,25387.0,2787209.0,9.1,65.0,1123.98,1.2,1.07,0.39,3.5,18800.0,28400.0,15539.0,24759.0,16160.0,11508.0,1408.0,0.0,416.0,3244.0,20.0,1328.0,821.0,17660.0,763.0,1898.0,,,,,46.4,40.7,15.9,43.3,173.5,4374052.0,16.5
Provincia Autonoma di Bolzano/Bozen,2013,,,,,7398.0,2109492.0,7.8,74.0,777.89,,0.2,0.2,0.39,21600.0,40700.0,1521.0,3909.0,1981.0,1657.0,167.0,0.0,75.0,157.0,28.0,289.0,212.0,5376.0,194.0,356.0,,,,,42.0,37.6,14.8,47.6,69.3,509626.0,12.4
Provincia Autonoma di Trento,2013,,,,,6207.0,2082044.0,10.0,71.0,897.85,0.94,0.56,0.19,4.13,19900.0,34600.0,1704.0,3884.0,1948.0,1419.0,196.0,0.0,47.0,333.0,25.0,,,,,,,,,,43.8,32.7,16.6,50.7,85.9,530308.0,13.2
Puglia,2013,1.0,1.0,2764.0,2810.0,19541.0,2579750.0,6.9,60.0,880.11,0.64,0.61,0.34,5.87,12500.0,17200.0,14688.0,20465.0,12070.0,10648.0,208.0,0.0,230.0,1214.0,14.0,603.0,313.0,14734.0,421.0,838.0,12720.0,25124.0,943.0,872.0,42.7,52.7,13.2,34.1,208.3,4050803.0,43.6
Sardegna,2013,1.0,3.0,3541.0,3561.0,24100.0,1172186.0,7.1,70.0,915.13,1.76,1.03,0.61,7.2,14100.0,19700.0,7845.0,8214.0,5507.0,5161.0,170.0,0.0,102.0,176.0,24.0,,,13495.0,50.0,429.0,24384.0,27607.0,4674.0,4692.0,45.0,52.2,14.0,33.8,68.6,1640379.0,32.2
Sicilia,2013,3.0,5.0,6430.0,6468.0,25833.0,2470358.0,7.4,58.0,967.84,0.52,0.42,0.4,5.9,12000.0,17100.0,21619.0,23866.0,14216.0,12429.0,303.0,0.0,506.0,1484.0,14.0,801.0,662.0,35835.0,178.0,1379.0,38550.0,37927.0,5937.0,6050.0,42.4,51.9,13.4,34.7,195.4,4999932.0,55.0
Sud,2013,4.0,6.0,7083.0,7167.0,73800.0,8201121.0,,61.0,924.49,0.7,0.61,0.35,5.96,12200.0,17800.0,,,,,,,,,14.0,2571.0,1467.0,65103.0,1515.0,3957.0,36665.0,55722.0,15244.0,14935.0,42.2,48.1,14.4,37.5,,13980833.0,45.0
Toscana,2013,1.0,1.0,3218.0,3217.0,22988.0,5305323.0,6.9,72.0,1123.42,0.91,0.75,0.43,4.46,17900.0,28500.0,15731.0,21740.0,11161.0,9984.0,344.0,0.0,425.0,833.0,24.0,976.0,448.0,18564.0,792.0,1479.0,12042.0,19730.0,4762.0,4749.0,46.4,42.1,17.0,41.0,161.9,3692828.0,18.4
Umbria,2013,0.0,0.0,104.0,108.0,8464.0,1549448.0,6.8,73.0,1110.61,0.79,0.67,0.45,4.6,16900.0,23800.0,3849.0,5559.0,2794.0,2485.0,20.0,0.0,35.0,289.0,20.0,355.0,59.0,6388.0,183.0,376.0,,,,,45.8,34.0,20.2,45.8,105.3,886239.0,22.7
Valle d'Aosta/Vallée d'Aoste,2013,,,,,3261.0,628351.0,8.0,67.0,992.84,,3.9,,,18900.0,34500.0,469.0,818.0,510.0,421.0,15.0,0.0,15.0,74.0,25.0,,114.0,767.0,,81.0,,,,,45.3,44.9,16.1,39.0,39.3,127844.0,21.3
Veneto,2013,22.0,16.0,6609.0,6621.0,18407.0,5513741.0,9.2,74.0,936.18,1.02,0.57,0.33,3.1,18000.0,30000.0,15984.0,29307.0,16639.0,13951.0,979.0,0.0,906.0,1709.0,26.0,783.0,556.0,14458.0,612.0,1188.0,5835.0,23791.0,100.0,91.0,44.5,40.3,14.9,44.8,266.4,4881756.0,16.1
Abruzzo,2014,0.0,0.0,275.0,279.0,10833.0,1237264.0,8.0,69.0,1058.93,1.05,0.6,0.3,4.43,15000.0,23700.0,5439.0,8429.0,4197.0,3441.0,176.0,0.0,100.0,580.0,21.0,319.0,352.0,12419.0,123.0,525.0,111.0,1020.0,,,45.3,36.8,16.5,46.7,125.3,1333939.0,29.5
Basilicata,2014,,,,,10073.0,497535.0,7.9,61.0,1023.89,0.35,0.17,0.52,6.93,12200.0,19100.0,1987.0,3479.0,1719.0,1400.0,158.0,0.0,34.0,161.0,17.0,211.0,29.0,7228.0,18.0,347.0,,,,,44.7,42.0,15.1,42.9,59.4,578391.0,39.6
Calabria,2014,1.0,1.0,1442.0,1475.0,15222.0,1161105.0,7.8,61.0,967.76,0.4,0.61,0.3,6.62,11600.0,16300.0,7543.0,9647.0,4302.0,3536.0,236.0,0.0,88.0,530.0,15.0,488.0,295.0,14760.0,279.0,852.0,17327.0,16080.0,2781.0,3405.0,43.1,46.4,15.2,38.4,134.1,1980533.0,43.5
Campania,2014,3.0,4.0,2933.0,2958.0,13670.0,2683242.0,6.9,64.0,876.43,0.51,0.43,0.22,6.31,11800.0,17100.0,22136.0,23671.0,15302.0,13487.0,558.0,0.0,478.0,1257.0,17.0,859.0,442.0,13061.0,650.0,1099.0,7885.0,12208.0,11151.0,11175.0,41.2,48.8,14.3,36.9,438.0,5869965.0,49.0
Centro (IT),2014,100.0,74.0,25284.0,25465.0,58085.0,12669393.0,,73.0,1014.3,1.2,0.5,0.5,3.87,17300.0,29200.0,,,,,,,,,26.0,2704.0,1160.0,52619.0,2033.0,3449.0,18208.0,35151.0,5730.0,5721.0,45.4,34.1,20.7,45.3,,12070842.0,22.1
Emilia-Romagna,2014,18.0,15.0,3604.0,3587.0,22453.0,6671732.0,8.1,77.0,1069.37,2.18,0.36,0.54,4.05,20300.0,33100.0,18278.0,28425.0,17142.0,13646.0,2064.0,0.0,497.0,1432.0,24.0,1221.0,568.0,18437.0,798.0,1307.0,4385.0,19797.0,,,45.8,35.4,18.7,45.8,198.1,4446354.0,16.4
Friuli-Venezia Giulia,2014,0.0,0.0,370.0,366.0,7862.0,1025171.0,7.8,77.0,1100.76,0.41,0.08,0.98,3.75,18600.0,28900.0,4771.0,8271.0,4385.0,3982.0,119.0,0.0,40.0,284.0,30.0,384.0,210.0,4665.0,299.0,469.0,8449.0,44271.0,,,47.2,35.4,17.2,47.4,162.6,1229363.0,16.3
Isole,2014,4.0,7.0,10593.0,10695.0,49933.0,3874783.0,,66.0,958.67,0.75,0.56,0.25,5.77,12600.0,17500.0,,,,,,,,,19.0,801.0,662.0,47376.0,228.0,1808.0,58674.0,61146.0,10221.0,9610.0,43.4,51.3,13.2,35.5,,6758796.0,50.3
Italy,2014,511.0,400.0,74787.0,75114.0,302073.0,54916852.0,8.0,71.0,980.13,1.14,0.45,0.45,4.61,16700.0,26800.0,235889.0,336338.0,195189.0,161349.0,9280.0,0.0,5642.0,24560.0,23.0,11925.0,6844.0,248847.0,7543.0,16655.0,155984.0,277614.0,33478.0,33441.0,44.7,40.7,16.9,42.4,,60782668.0,28.3
Lazio,2014,90.0,69.0,21544.0,21690.0,17232.0,3608683.0,8.5,73.0,931.57,1.41,0.43,0.46,3.6,17100.0,31000.0,26675.0,30249.0,19788.0,16404.0,661.0,0.0,383.0,2723.0,26.0,1108.0,485.0,19685.0,863.0,1211.0,3430.0,10798.0,891.0,906.0,44.3,29.9,23.3,46.8,348.1,5870451.0,24.7
Liguria,2014,0.0,0.0,632.0,627.0,5416.0,2258037.0,8.8,68.0,1298.5,1.83,0.31,0.38,4.66,19000.0,29900.0,7018.0,10723.0,5414.0,4402.0,180.0,0.0,195.0,832.0,21.0,481.0,375.0,5326.0,315.0,499.0,22200.0,44995.0,971.0,953.0,49.1,36.1,19.3,44.6,297.9,1591939.0,26.5
Lombardia,2014,361.0,280.0,18225.0,18176.0,23864.0,6793866.0,8.3,75.0,909.38,1.77,0.41,0.46,4.27,20500.0,35300.0,35817.0,53424.0,36083.0,28545.0,834.0,0.0,868.0,6704.0,27.0,1394.0,679.0,16020.0,788.0,1677.0,,,,,44.8,37.9,17.9,44.2,438.1,9973397.0,18.1
Marche,2014,4.0,3.0,234.0,238.0,9401.0,1864035.0,8.1,74.0,1074.96,0.9,0.39,0.97,3.03,17100.0,26000.0,5552.0,8965.0,5010.0,4085.0,544.0,0.0,148.0,381.0,26.0,267.0,168.0,8118.0,195.0,386.0,3382.0,5852.0,518.0,525.0,45.8,37.1,18.6,44.3,165.1,1553138.0,19.6
Molise,2014,,,,,4461.0,133068.0,8.1,67.0,1117.39,0.64,0.32,,4.46,13400.0,18900.0,1240.0,2170.0,1031.0,796.0,44.0,0.0,23.0,191.0,20.0,60.0,36.0,3764.0,23.0,265.0,,,,,45.9,41.6,17.0,41.5,71.8,314725.0,40.7
Nord-Est,2014,41.0,33.0,10689.0,10683.0,62327.0,17520372.0,,75.0,990.73,1.29,0.32,0.57,3.32,19200.0,32000.0,,,,,,,,,25.0,2677.0,1566.0,43022.0,1903.0,3319.0,17425.0,81674.0,147.0,135.0,45.4,36.5,17.0,46.5,,11654486.0,16.2
Nord-Ovest,2014,362.0,280.0,20678.0,20631.0,57928.0,12532394.0,,73.0,1003.17,1.61,0.43,0.5,4.15,19900.0,32900.0,,,,,,,,,26.0,3203.0,1989.0,39864.0,1865.0,4154.0,22200.0,44995.0,971.0,953.0,45.7,38.2,17.5,44.3,,16130725.0,19.1
Piemonte,2014,0.0,0.0,1822.0,1828.0,25387.0,2871389.0,9.1,71.0,1108.83,1.15,0.52,0.61,3.79,18900.0,28400.0,15592.0,25412.0,15777.0,11280.0,1312.0,0.0,416.0,3185.0,25.0,1328.0,821.0,17751.0,763.0,1898.0,,,,,46.7,39.4,16.2,44.4,178.2,4436798.0,18.8
Provincia Autonoma di Bolzano/Bozen,2014,,,,,7398.0,2089804.0,7.8,79.0,789.96,0.39,1.16,0.19,0.77,21800.0,40900.0,1550.0,4006.0,1962.0,1571.0,216.0,0.0,76.0,175.0,30.0,289.0,212.0,5379.0,194.0,356.0,,,,,42.4,32.1,16.2,51.6,70.2,515714.0,9.7
Provincia Autonoma di Trento,2014,,,,,6207.0,2068636.0,9.8,77.0,874.96,0.19,0.19,0.93,2.61,19300.0,34700.0,1749.0,3976.0,1912.0,1391.0,192.0,0.0,47.0,329.0,30.0,,,,,,,,,,44.2,31.0,18.3,50.7,87.4,536237.0,13.6
Puglia,2014,1.0,1.0,2893.0,2929.0,19541.0,2607697.0,7.0,66.0,893.16,0.71,0.46,0.46,6.7,12600.0,17300.0,14724.0,21718.0,11376.0,9986.0,184.0,0.0,224.0,1206.0,14.0,603.0,313.0,14734.0,421.0,838.0,14046.0,22091.0,879.0,860.0,43.2,51.2,14.0,34.8,213.1,4090266.0,40.6
Sardegna,2014,1.0,2.0,3668.0,3682.0,24100.0,1295919.0,7.1,75.0,921.27,1.56,0.96,0.42,5.89,14100.0,19700.0,7862.0,8749.0,5148.0,4818.0,155.0,0.0,116.0,175.0,27.0,,,13163.0,50.0,429.0,22223.0,24966.0,3989.0,4035.0,45.5,52.8,13.1,34.1,69.6,1663859.0,37.7
Sicilia,2014,3.0,5.0,6925.0,7013.0,25833.0,2578864.0,7.7,62.0,970.88,0.49,0.43,0.2,5.73,12100.0,16700.0,21617.0,25298.0,13951.0,12134.0,327.0,0.0,546.0,1490.0,17.0,801.0,662.0,34213.0,178.0,1379.0,36452.0,36180.0,6232.0,5575.0,42.7,50.8,13.3,35.9,200.5,5094937.0,54.4
Sud,2014,5.0,7.0,7543.0,7640.0,73800.0,8319911.0,,65.0,922.56,0.6,0.47,0.32,6.27,12300.0,17800.0,,,,,,,,,16.0,2540.0,1467.0,65966.0,1515.0,3925.0,39369.0,51399.0,14811.0,15440.0,42.7,47.6,14.6,37.8,,14167819.0,43.4
Toscana,2014,7.0,1.0,3406.0,3433.0,22988.0,5563105.0,6.8,74.0,1100.42,1.15,0.59,0.43,4.66,18000.0,29100.0,15849.0,22903.0,10801.0,9602.0,328.0,0.0,391.0,871.0,27.0,973.0,448.0,18462.0,791.0,1476.0,11396.0,18501.0,4321.0,4290.0,46.7,40.0,17.4,42.6,165.6,3750511.0,19.2
Umbria,2014,0.0,0.0,101.0,103.0,8464.0,1633570.0,6.8,71.0,1091.71,0.56,0.89,0.33,3.68,16800.0,23300.0,3881.0,5772.0,2746.0,2425.0,23.0,0.0,36.0,298.0,22.0,355.0,59.0,6354.0,183.0,376.0,,,,,46.3,32.9,20.1,47.1,108.5,896742.0,21.9
Valle d'Aosta/Vallée d'Aoste,2014,,,,,3261.0,609102.0,7.7,68.0,1001.21,1.56,,1.56,1.56,19000.0,34500.0,467.0,839.0,471.0,377.0,16.0,0.0,16.0,78.0,24.0,,114.0,767.0,,81.0,,,,,45.7,44.0,15.2,40.8,39.7,128591.0,17.5
Veneto,2014,23.0,18.0,6714.0,6730.0,18407.0,5665028.0,9.3,73.0,925.98,0.91,0.26,0.49,2.9,18100.0,30500.0,16142.0,30212.0,16672.0,14041.0,953.0,0.0,920.0,1678.0,25.0,782.0,576.0,14541.0,612.0,1188.0,4590.0,17606.0,147.0,135.0,45.0,38.7,15.4,45.8,280.4,4926818.0,16.9
Abruzzo,2015,0.0,0.0,303.0,307.0,10833.0,1347448.0,8.0,73.0,1138.04,1.2,1.35,0.3,4.97,15200.0,23900.0,5424.0,8631.0,4087.0,3317.0,190.0,0.0,104.0,580.0,21.0,318.0,355.0,12419.0,123.0,524.0,69.0,1104.0,,,45.7,36.6,17.0,46.4,125.0,1331574.0,30.1
Basilicata,2015,,,,,10073.0,577977.0,7.9,68.0,1109.61,1.22,1.04,0.35,6.26,12700.0,20900.0,1980.0,3596.0,1720.0,1400.0,159.0,0.0,32.0,161.0,20.0,211.0,29.0,7295.0,18.0,347.0,,,,,45.2,40.8,15.5,43.6,59.2,576619.0,41.5
Calabria,2015,1.0,1.0,1400.0,1423.0,15222.0,1234823.0,7.8,65.0,1027.12,0.25,0.91,0.2,5.42,11700.0,16500.0,7378.0,9860.0,4150.0,3507.0,224.0,0.0,83.0,419.0,17.0,488.0,295.0,15064.0,279.0,852.0,16354.0,15521.0,3070.0,2983.0,43.6,45.5,15.7,38.8,133.8,1976631.0,44.2
Campania,2015,4.0,5.0,3047.0,3086.0,13670.0,2939544.0,7.0,70.0,958.42,0.67,0.87,0.22,7.05,12000.0,17500.0,21870.0,25378.0,15347.0,13415.0,536.0,0.0,497.0,1396.0,17.0,856.0,443.0,13248.0,648.0,1095.0,9211.0,14394.0,9875.0,9846.0,41.6,48.7,14.9,36.3,437.3,5861529.0,46.1
Centro (IT),2015,104.0,72.0,26961.0,27068.0,58085.0,13260976.0,,77.0,1095.13,1.18,1.21,0.54,3.96,17500.0,29400.0,,,,,,,,,24.0,2705.0,1187.0,53504.0,2035.0,3449.0,21772.0,37900.0,5875.0,5910.0,45.8,33.4,21.2,45.4,,12090637.0,24.0
Emilia-Romagna,2015,17.0,14.0,3597.0,3603.0,22453.0,7115920.0,8.1,78.0,1144.6,1.55,1.48,0.4,4.11,20600.0,33700.0,18041.0,28953.0,16316.0,12955.0,1960.0,0.0,469.0,1401.0,28.0,1221.0,571.0,18752.0,798.0,1306.0,3808.0,21480.0,,,46.1,34.6,20.3,45.1,198.2,4450508.0,15.4
Friuli-Venezia Giulia,2015,0.0,0.0,371.0,367.0,7862.0,1076648.0,7.9,79.0,1194.61,0.33,1.31,0.41,4.08,19000.0,29900.0,4714.0,8355.0,4268.0,3835.0,126.0,0.0,40.0,307.0,29.0,388.0,210.0,4591.0,299.0,472.0,9140.0,45500.0,,,47.6,34.5,17.6,47.8,162.0,1227122.0,14.5
Isole,2015,4.0,7.0,10832.0,10896.0,49933.0,3922280.0,,68.0,1028.75,0.76,0.9,0.4,5.5,12700.0,17900.0,,,,,,,,,19.0,801.0,678.0,49195.0,230.0,1808.0,57826.0,60020.0,9908.0,9938.0,43.9,50.3,13.6,36.1,,6755366.0,50.8
Italy,2015,553.0,399.0,78261.0,78495.0,302073.0,58352890.0,8.1,74.0,1058.88,1.12,1.11,0.51,4.72,16900.0,27300.0,233102.0,346219.0,194065.0,160085.0,9144.0,0.0,5671.0,24836.0,24.0,11926.0,6943.0,252078.0,7550.0,16657.0,162669.0,286867.0,32363.0,32226.0,45.1,40.1,17.6,42.3,,60795612.0,28.7
Lazio,2015,94.0,67.0,22971.0,23063.0,17232.0,3924097.0,8.6,78.0,993.51,1.38,0.85,0.54,3.55,17300.0,31100.0,26151.0,31571.0,19483.0,16112.0,647.0,0.0,379.0,2724.0,23.0,1109.0,497.0,19564.0,863.0,1211.0,3710.0,11279.0,953.0,940.0,44.7,30.4,23.3,46.3,348.6,5892425.0,27.0
Liguria,2015,0.0,0.0,679.0,675.0,5416.0,2391920.0,9.0,75.0,1412.1,1.97,1.46,1.14,4.88,19100.0,30400.0,6905.0,10881.0,5517.0,4352.0,330.0,0.0,176.0,835.0,25.0,481.0,375.0,5294.0,315.0,499.0,26129.0,44910.0,1055.0,1067.0,49.6,36.0,19.7,44.3,295.9,1583263.0,25.8
Lombardia,2015,393.0,279.0,19270.0,19213.0,23864.0,7509299.0,8.4,78.0,981.57,1.81,0.87,0.74,4.75,20800.0,36000.0,35464.0,54337.0,35870.0,28381.0,808.0,0.0,876.0,6681.0,30.0,1394.0,706.0,15934.0,793.0,1677.0,,,,,45.1,36.9,19.3,43.8,438.8,10002615.0,17.6
Marche,2015,3.0,3.0,255.0,259.0,9401.0,1945419.0,8.2,77.0,1170.12,0.78,0.97,0.26,2.13,17200.0,26200.0,5530.0,9326.0,4943.0,4018.0,542.0,0.0,176.0,383.0,23.0,268.0,168.0,8890.0,195.0,386.0,3973.0,5660.0,490.0,482.0,46.3,35.9,18.5,45.5,164.6,1550796.0,23.0
Molise,2015,,,,,4461.0,135833.0,8.2,71.0,1227.1,1.28,,0.32,4.16,13600.0,19300.0,1212.0,2233.0,1130.0,910.0,44.0,0.0,23.0,176.0,19.0,60.0,36.0,3763.0,23.0,265.0,,,,,46.4,40.6,18.0,41.4,71.5,313348.0,31.7
Nord-Est,2015,46.0,33.0,10797.0,10821.0,62327.0,18825256.0,,78.0,1065.26,1.09,1.31,0.51,3.36,19600.0,32600.0,,,,,,,,,28.0,2680.0,1583.0,43240.0,1903.0,3322.0,20724.0,86026.0,113.0,110.0,45.8,36.0,17.9,46.1,,11661160.0,15.9
Nord-Ovest,2015,394.0,279.0,21837.0,21778.0,57928.0,13404031.0,,76.0,1087.91,1.6,1.07,0.72,4.5,20200.0,33500.0,,,,,,,,,29.0,3202.0,2024.0,39616.0,1870.0,4154.0,26129.0,44910.0,1055.0,1067.0,46.1,37.3,18.6,44.1,,16138643.0,18.5
Piemonte,2015,1.0,0.0,1889.0,1891.0,25387.0,2812354.0,9.2,75.0,1210.8,1.04,1.34,0.54,3.87,19100.0,29000.0,15402.0,25948.0,15721.0,11164.0,1322.0,0.0,428.0,3235.0,27.0,1327.0,829.0,17621.0,762.0,1897.0,,,,,47.1,38.6,16.6,44.8,177.6,4424467.0,18.0
Provincia Autonoma di Bolzano/Bozen,2015,,,,,7398.0,2303609.0,7.8,79.0,823.35,0.38,3.27,0.77,0.58,22500.0,41600.0,1521.0,4043.0,1919.0,1572.0,166.0,0.0,75.0,181.0,27.0,289.0,212.0,5433.0,194.0,356.0,,,,,42.8,33.6,16.3,50.1,70.5,518518.0,13.7
Provincia Autonoma di Trento,2015,,,,,6207.0,2285455.0,9.7,80.0,931.73,0.74,1.12,0.19,2.79,19500.0,34600.0,1726.0,4071.0,1918.0,1397.0,192.0,0.0,47.0,329.0,32.0,,,,,,,,,,44.6,30.3,18.7,51.0,87.6,537416.0,15.8
