date,ABR_activeInfectives,ABR_deaths,ABR_deathsTotal,ABR_infectives,ABR_infectivesTotal,ABR_recovered,ABR_recoveredTotal,ABR_removed,ABR_removedTotal,ABR_tested,ABR_testedTotal,BAS_activeInfectives,BAS_deaths,BAS_deathsTotal,BAS_infectives,BAS_infectivesTotal,BAS_recovered,BAS_recoveredTotal,BAS_removed,BAS_removedTotal,BAS_tested,BAS_testedTotal,BZ_activeInfectives,BZ_deaths,BZ_deathsTotal,BZ_infectives,BZ_infectivesTotal,BZ_recovered,BZ_recoveredTotal,BZ_removed,BZ_removedTotal,BZ_tested,BZ_testedTotal,CAL_activeInfectives,CAL_deaths,CAL_deathsTotal,CAL_infectives,CAL_infectivesTotal,CAL_recovered,CAL_recoveredTotal,CAL_removed,CAL_removedTotal,CAL_tested,CAL_testedTotal,EMR_activeInfectives,EMR_deaths,EMR_deathsTotal,EMR_infectives,EMR_infectivesTotal,EMR_recovered,EMR_recoveredTotal,EMR_removed,EMR_removedTotal,EMR_tested,EMR_testedTotal,FVG_activeInfectives,FVG_deaths,FVG_deathsTotal,FVG_infectives,FVG_infectivesTotal,FVG_recovered,FVG_recoveredTotal,FVG_removed,FVG_removedTotal,FVG_tested,FVG_testedTotal,LAZ_activeInfectives,LAZ_deaths,LAZ_deathsTotal,LAZ_infectives,LAZ_infectivesTotal,LAZ_recovered,LAZ_recoveredTotal,LAZ_removed,LAZ_removedTotal,LAZ_tested,LAZ_testedTotal,LIG_activeInfectives,LIG_deaths,LIG_deathsTotal,LIG_infectives,LIG_infectivesTotal,LIG_recovered,LIG_recoveredTotal,LIG_removed,LIG_removedTotal,LIG_tested,LIG_testedTotal,LOM_activeInfectives,LOM_deaths,LOM_deathsTotal,LOM_infectives,LOM_infectivesTotal,LOM_recovered,LOM_recoveredTotal,LOM_removed,LOM_removedTotal,LOM_tested,LOM_testedTotal,MAR_activeInfectives,MAR_deaths,MAR_deathsTotal,MAR_infectives,MAR_infectivesTotal,MAR_recovered,MAR_recoveredTotal,MAR_removed,MAR_removedTotal,MAR_tested,MAR_testedTotal,MOL_activeInfectives,MOL_deaths,MOL_deathsTotal,MOL_infectives,MOL_infectivesTotal,MOL_recovered,MOL_recoveredTotal,MOL_removed,MOL_removedTotal,MOL_tested,MOL_testedTotal,PIE_activeInfectives,PIE_deaths,PIE_deathsTotal,PIE_infectives,PIE_infectivesTotal,PIE_recovered,PIE_recoveredTotal,PIE_removed,PIE_removedTotal,PIE_tested,PIE_testedTotal,PUG_activeInfectives,PUG_deaths,PUG_deathsTotal,PUG_infectives,PUG_infectivesTotal,PUG_recovered,PUG_recoveredTotal,PUG_removed,PUG_removedTotal,PUG_tested,PUG_testedTotal,SAR_activeInfectives,SAR_deaths,SAR_deathsTotal,SAR_infectives,SAR_infectivesTotal,SAR_recovered,SAR_recoveredTotal,SAR_removed,SAR_removedTotal,SAR_tested,SAR_testedTotal,TOS_activeInfectives,TOS_deaths,TOS_deathsTotal,TOS_infectives,TOS_infectivesTotal,TOS_recovered,TOS_recoveredTotal,TOS_removed,TOS_removedTotal,TOS_tested,TOS_testedTotal,UMB_activeInfectives,UMB_deaths,UMB_deathsTotal,UMB_infectives,UMB_infectivesTotal,UMB_recovered,UMB_recoveredTotal,UMB_removed,UMB_removedTotal,UMB_tested,UMB_testedTotal,VDA_activeInfectives,VDA_deaths,VDA_deathsTotal,VDA_infectives,VDA_infectivesTotal,VDA_recovered,VDA_recoveredTotal,VDA_removed,VDA_removedTotal,VDA_tested,VDA_testedTotal,VEN_activeInfectives,VEN_deaths,VEN_deathsTotal,VEN_infectives,VEN_infectivesTotal,VEN_recovered,VEN_recoveredTotal,VEN_removed,VEN_removedTotal,VEN_tested,VEN_testedTotal
2020-07-05,163,0,464,4,3309,0,2682,0,3146,673,110052,4,0,27,0,404,0,373,0,400,0,40562,86,0,292,2,2647,2,2270,2,2562,680,87236,26,0,97,0,1183,0,1060,0,1157,531,99467,1035,1,4268,24,28637,31,23340,32,27608,3011,517215,73,0,345,0,3326,0,2908,0,3253,781,199988,866,0,841,14,8186,7,6484,7,7325,2345,350978,290,0,1558,8,9999,2,8152,2,9710,1173,154061,9290,6,16697,98,94416,73,68274,79,84971,8772,1083105,204,0,987,1,6790,10,5609,10,6596,998,143029,21,0,23,0,445,0,401,0,424,130,23529,1232,0,4102,18,31423,18,26104,18,30206,2710,430300,111,0,545,0,4536,1,3881,1,4426,1673,188242,14,0,133,1,1370,1,1225,2,1358,309,87553,331,0,1114,9,10285,3,8841,3,9955,2804,352549,9,0,80,0,1447,0,1358,0,1438,796,100193,4,0,146,0,1196,0,1045,0,1191,57,18707,354,0,2023,8,19326,8,16915,8,18938,5605,1009833
2020-07-06,163,0,464,0,3309,7,2689,7,3153,74,110126,4,0,27,0,404,0,373,0,400,245,40807,84,0,292,0,2647,2,2272,2,2564,156,87392,26,0,97,0,1183,0,1060,0,1157,238,99705,1041,0,4268,38,28675,3,23343,3,27611,2371,519586,73,0,345,0,3326,0,2910,0,3255,663,200651,878,1,842,19,8205,9,6493,10,7335,2298,353276,290,0,1558,2,10001,2,8154,2,9712,575,154636,9322,3,16700,111,94527,61,68335,64,85035,5855,1088960,194,0,987,0,6790,5,5614,5,6601,270,143299,21,0,23,0,445,0,401,0,424,87,23616,1220,2,4104,6,31429,13,26117,15,30221,1461,431761,110,0,545,0,4536,17,3898,17,4443,727,188969,13,1,134,1,1371,0,1227,0,1361,245,87798,330,0,1114,2,10287,0,8841,0,9955,1313,353862,9,0,80,0,1447,0,1358,0,1438,202,100395,5,0,146,0,1196,0,1045,0,1191,100,18807,347,1,2024,1,19327,4,16919,5,18943,3402,1013235
2020-07-07,156,0,464,0,3309,3,2692,3,3156,737,110863,4,0,27,0,404,0,373,0,400,295,41102,83,0,292,1,2648,1,2273,1,2565,382,87774,27,0,97,1,1184,0,1060,0,1157,1032,100737,1069,1,4269,31,28706,34,23377,35,27646,6626,526212,72,0,345,1,3327,0,2910,0,3255,2102,202753,873,0,842,5,8210,2,6495,2,7337,2029,355305,290,0,1558,2,10003,6,8160,6,9718,1465,156101,9311,13,16713,53,94580,458,68793,471,85506,3380,1092340,190,0,987,1,6791,5,5619,5,6606,790,144089,21,0,23,0,445,3,404,3,427,184,23800,1210,3,4107,5,31434,37,26154,40,30261,3074,434835,92,1,546,0,4535,12,3910,13,4456,2350,191319,10,0,134,0,1371,0,1224,0,1358,923,88721,349,2,1116,19,10306,10,8851,12,9967,2685,356547,9,0,80,0,1447,1,1359,1,1439,1162,101557,5,0,146,0,1196,0,1045,0,1191,62,18869,356,10,2034,14,19341,3,16922,13,18956,9422,1022657
2020-07-08,154,0,464,1,3310,9,2701,9,3165,889,111752,5,0,27,1,405,0,373,0,400,228,41330,84,0,292,2,2650,2,2275,2,2567,688,88462,28,0,97,1,1185,0,1060,0,1157,905,101642,1083,0,4269,49,28755,38,23415,38,27684,4877,531089,76,0,345,4,3331,0,2904,0,3249,1827,204580,885,0,842,14,8224,13,6508,13,7350,2002,357307,287,0,1558,3,10006,1,8161,1,9719,1328,157429,8911,12,16725,71,94651,673,69466,685,86191,10675,1103015,188,0,987,3,6794,4,5623,4,6610,1010,145099,18,0,23,0,445,1,405,1,428,163,23963,1195,0,4107,25,31459,58,26212,58,30319,3415,438250,80,0,546,1,4536,2,3912,2,4458,2438,193757,13,0,134,0,1371,3,1227,3,1361,840,89561,344,2,1118,7,10313,3,8854,5,9972,3715,360262,8,0,80,0,1447,1,1360,1,1440,1054,102611,5,0,146,0,1196,0,1045,0,1191,183,19052,350,0,2034,7,19348,6,16928,6,18962,9249,1031906
2020-07-09,153,0,464,8,3318,6,2707,6,3171,753,112505,5,0,27,0,405,0,373,0,400,426,41756,85,0,292,3,2653,2,2277,2,2569,615,89077,28,0,97,0,1185,0,1060,0,1157,943,102585,1059,0,4269,14,28769,19,23434,19,27703,5343,536432,83,0,345,1,3332,0,2912,0,3257,2228,206808,900,1,843,28,8252,12,6520,13,7363,2535,359842,290,0,1558,4,10010,13,8174,13,9732,1472,158901,8345,5,16730,119,94770,217,69683,222,86413,11812,1114827,188,0,987,4,6798,15,5638,15,6625,1179,146278,17,0,23,0,445,2,407,2,430,186,24149,1153,1,4108,16,31475,31,26243,32,30351,3427,441677,78,0,546,0,4536,4,3916,4,4462,2313,196070,10,0,134,0,1371,0,1227,0,1361,968,90529,340,2,1120,1,10314,3,8857,5,9977,3071,363333,7,0,80,0,1447,0,1360,0,1440,1031,103642,5,0,146,0,1196,0,1045,0,1191,194,19246,354,3,2037,10,19358,1,16929,4,18966,8283,1040189
2020-07-10,150,0,464,3,3321,2,2709,2,3173,883,113388,5,0,27,0,405,0,373,0,400,217,41973,88,0,292,5,2658,3,2280,3,2572,634,89711,29,0,97,1,1186,2,1062,2,1159,997,103582,1093,0,4269,53,28822,6,23440,6,27709,4182,540614,76,0,345,1,3333,0,2910,0,3255,2353,209161,910,1,844,23,8275,10,6530,11,7374,2470,362312,292,0,1558,15,10025,29,8203,29,9761,1563,160464,8258,6,16736,135,94905,145,69828,151,86564,11505,1126332,174,0,987,1,6799,6,5644,6,6631,805,147083,15,0,23,0,445,0,407,0,430,146,24295,1131,2,4110,10,31485,57,26300,59,30410,2766,444443,78,0,546,4,4540,6,3922,6,4468,2018,198088,11,0,134,1,1372,1,1228,1,1362,866,91395,337,1,1121,2,10316,8,8865,9,9986,2685,366018,8,0,80,1,1448,0,1360,0,1440,786,104428,5,0,146,0,1196,0,1045,0,1191,81,19327,361,2,2039,11,19369,7,16936,9,18975,8346,1048535
2020-07-11,150,0,464,2,3323,3,2712,3,3176,831,114219,6,0,27,0,406,0,374,0,401,281,42254,88,0,292,3,2661,6,2287,6,2579,709,90420,29,0,97,2,1188,0,1062,0,1159,893,104475,1134,0,4269,47,28869,41,23481,41,27750,4274,544888,80,0,345,2,3335,0,2911,0,3256,1841,211002,918,0,844,19,8294,5,6535,5,7379,2564,364876,269,1,1559,6,10031,16,8219,17,9778,1527,161991,8174,4,16740,67,94972,192,70020,196,86760,7055,1133387,172,0,987,4,6803,3,5647,3,6634,1020,148103,15,0,23,0,445,3,410,3,433,151,24446,1081,1,4111,9,31494,14,26314,15,30425,2723,447166,73,0,546,1,4541,2,3924,2,4470,1717,199805,10,0,134,0,1372,1,1229,1,1363,891,92286,333,1,1122,5,10321,4,8869,5,9991,2470,368488,8,0,80,0,1448,0,1360,0,1440,955,105383,5,0,146,0,1196,1,1047,1,1193,82,19409,362,0,2039,10,19379,6,16942,6,18981,11281,1059816
2020-07-12,152,1,465,5,3328,1,2713,2,3178,900,115119,5,0,27,0,406,0,374,0,401,0,42254,86,0,292,5,2666,0,2286,0,2578,746,91166,57,0,97,28,1216,0,1062,0,1159,559,105034,1164,0,4269,71,28940,10,23491,10,27760,2975,547863,79,0,345,0,3335,0,2911,0,3256,1194,212196,933,0,844,20,8314,22,6557,22,7401,2585,367461,252,0,1559,0,10031,14,8233,14,9792,1028,163019,8055,8,16748,77,95049,277,70297,285,87045,9545,1142932,170,0,987,1,6804,3,5650,3,6637,1051,149154,13,0,23,1,446,0,410,0,433,201,24647,1070,0,4111,4,31498,15,26329,15,30440,1952,449118,71,0,546,0,4541,0,3924,0,4470,1614,201419,9,0,134,0,1372,0,1229,0,1363,405,92691,329,0,1122,1,10322,0,8869,0,9991,2784,371272,10,0,80,2,1450,1,1361,1,1441,647,106030,3,0,146,0,1196,0,1047,0,1193,88,19497,372,0,2039,16,19395,6,16948,6,18987,5628,1065444
2020-07-13,150,1,466,0,3328,6,2719,7,3185,57,115176,5,0,27,0,406,0,374,0,401,309,42563,94,0,292,7,2673,0,2286,0,2578,174,91340,57,0,97,0,1216,0,1062,0,1159,281,105315,1172,0,4269,18,28958,5,23496,5,27765,2007,549870,79,0,345,0,3335,0,2910,0,3255,518,212714,935,1,845,24,8338,44,6601,45,7446,3001,370462,239,0,1559,1,10032,22,8255,22,9814,390,163409,7864,9,16757,94,95143,78,70375,87,87132,6482,1149414,167,0,987,0,6804,8,5658,8,6645,361,149515,13,0,23,0,446,0,410,0,433,63,24710,1061,1,4112,6,31504,10,26339,11,30451,1133,450251,71,1,547,0,4541,2,3926,3,4473,837,202256,10,0,134,1,1373,0,1229,0,1363,516,93207,333,0,1122,4,10326,0,8869,0,9991,1581,372853,9,0,80,0,1450,1,1362,1,1442,235,106265,3,0,146,0,1196,0,1047,0,1193,102,19599,372,0,2039,6,19401,2,16950,2,18989,4479,1069923
2020-07-14,143,1,467,0,3328,21,2740,22,3207,268,115444,5,0,27,0,406,0,374,0,401,288,42851,95,0,292,1,2674,0,2287,0,2579,704,92044,57,0,97,0,1216,0,1062,0,1159,861,106176,1180,2,4271,13,28971,15,23511,17,27782,4911,554781,83,0,345,3,3338,0,2907,0,3252,1992,214706,908,1,846,18,8356,15,6616,16,7462,2564,373026,223,2,1561,6,10038,28,8283,30,9844,1330,164739,7807,3,16760,30,95173,86,70461,89,87221,5636,1155050,160,0,987,1,6805,0,5658,0,6645,794,150309,13,0,23,0,446,4,414,4,437,165,24875,1053,3,4115,3,31507,139,26478,142,30593,3841,454092,68,0,547,0,4541,0,3926,0,4473,2661,204917,11,0,134,1,1374,1,1230,1,1364,845,94052,337,3,1125,4,10330,25,8894,28,10019,2892,375745,8,0,80,0,1450,0,1362,0,1442,1036,107301,3,0,146,0,1196,0,1046,0,1192,108,19707,389,2,2041,19,19420,2,16952,4,18993,6796,1076719
2020-07-15,124,0,467,3,3331,0,2740,0,3207,809,116253,4,0,27,0,405,0,373,0,400,256,43107,97,0,292,3,2677,0,2288,0,2580,959,93003,59,0,97,2,1218,0,1062,0,1159,779,106955,1181,0,4271,18,28989,37,23548,37,27819,3985,558766,87,0,345,1,3339,0,2901,0,3246,2670,217376,912,1,847,20,8376,15,6631,16,7478,2338,375364,197,0,1561,4,10042,2,8285,2,9846,1474,166213,7781,5,16765,63,95236,475,70936,480,87701,10426,1165476,160,0,987,0,6805,3,5661,3,6648,1319,151628,9,0,23,0,446,0,414,0,437,162,25037,919,3,4118,8,31515,32,26510,35,30628,2840,456932,68,0,547,0,4541,0,3926,0,4473,2496,207413,12,0,134,2,1376,0,1230,0,1364,1123,95175,317,2,1127,8,10338,4,8898,6,10025,3451,379196,10,0,80,2,1452,0,1362,0,1442,1129,108430,4,0,146,0,1196,1,1048,1,1194,117,19824,406,2,2043,21,19441,8,16960,10,19003,7092,1083811
2020-07-16,126,1,468,2,3333,5,2745,6,3213,774,117027,5,0,27,0,405,0,373,0,400,293,43400,97,0,292,1,2678,0,2286,0,2578,767,93770,67,0,97,8,1226,2,1064,2,1161,897,107852,1190,0,4271,46,29035,18,23566,18,27837,4459,563225,97,0,345,4,3343,0,2901,0,3246,2567,219943,905,1,848,9,8385,56,6687,57,7535,2572,377936,203,3,1564,8,10050,0,8285,3,9849,1464,167677,7381,10,16775,80,95316,96,71032,106,87807,10727,1176203,158,0,987,1,6806,2,5663,2,6650,1220,152848,9,0,23,0,446,0,414,0,437,181,25218,891,0,4118,7,31522,26,26536,26,30654,3087,460019,69,1,548,1,4542,0,3926,1,4474,2711,210124,13,0,134,1,1377,2,1232,2,1366,807,95982,323,0,1127,12,10350,10,8908,10,10035,2964,382160,10,0,80,0,1452,0,1362,0,1442,847,109277,2,0,146,0,1196,0,1048,0,1194,91,19915,425,4,2047,29,19470,8,16968,12,19015,8882,1092693
2020-07-17,121,0,468,1,3334,2,2747,2,3215,753,117780,5,0,27,0,405,0,373,0,400,297,43697,103,0,292,4,2682,3,2289,3,2581,806,94576,70,0,97,5,1231,1,1065,1,1162,859,108711,1224,2,4273,52,29087,20,23586,22,27859,5554,568779,100,0,345,3,3346,4,2905,4,3250,2835,222778,862,1,849,14,8399,11,6698,12,7547,3103,381039,202,1,1565,2,10052,16,8301,17,9866,1509,169186,7330,3,16778,55,95371,140,71172,143,87950,9911,1186114,159,0,987,3,6809,4,5667,4,6654,1031,153879,9,0,23,0,446,1,415,1,438,163,25381,873,1,4119,8,31530,19,26555,20,30674,2844,462863,73,0,548,5,4547,3,3929,3,4477,1719,211843,11,0,134,0,1377,1,1233,1,1367,1076,97058,319,2,1129,6,10356,1,8909,3,10038,2666,384826,12,0,80,2,1454,0,1362,0,1442,837,110114,2,0,146,0,1196,0,1048,0,1194,108,20023,468,0,2047,55,19525,8,16976,8,19023,9272,1101965
2020-07-18,120,0,468,1,3335,3,2750,3,3218,965,118745,5,0,27,0,405,0,373,0,400,323,44020,101,0,292,1,2683,1,2290,1,2582,923,95499,76,0,97,7,1238,1,1066,1,1163,944,109655,1242,1,4274,40,29127,33,23619,34,27893,4775,573554,100,0,345,4,3350,1,2906,1,3251,2078,224856,870,1,850,20,8419,5,6703,6,7553,3015,384054,203,0,1565,18,10070,4,8305,4,9870,1464,170650,7275,10,16788,88,95459,244,71416,254,88204,9054,1195168,158,0,987,2,6812,3,5670,3,6657,1008,154887,8,0,23,0,446,0,415,0,438,205,25586,856,0,4119,3,31533,12,26567,12,30686,2663,465526,73,0,548,3,4550,1,3930,1,4478,2030,213873,11,0,134,1,1378,0,1233,0,1367,749,97807,318,0,1129,2,10358,6,8915,6,10044,3059,387885,14,0,80,2,1456,0,1362,0,1442,931,111045,2,0,146,0,1196,0,1048,0,1194,81,20104,494,2,2049,34,19559,9,16985,11,19034,9132,1111097
2020-07-19,118,0,468,1,3336,1,2751,1,3219,759,119504,8,1,28,3,408,0,373,1,401,3,44020,101,0,292,1,2684,1,2291,1,2583,631,96130,76,0,97,1,1239,4,1070,4,1167,830,110485,1259,0,4274,51,29178,19,23638,19,27912,2730,576284,101,0,345,2,3352,5,2911,5,3256,1331,226187,881,1,851,17,8436,10,6713,11,7564,3059,387113,222,0,1565,23,10093,19,8324,19,9889,963,171613,7054,0,16788,33,95492,48,71464,48,88252,7039,1202207,154,0,987,0,6811,4,5674,4,6661,964,155851,8,0,23,0,446,0,415,0,438,91,25677,847,0,4119,3,31536,13,26580,13,30699,1659,467185,79,0,548,6,4557,0,3930,0,4478,1776,215649,12,0,134,1,1379,0,1233,0,1367,443,98250,328,0,1129,16,10374,5,8920,5,10049,2791,390676,14,0,80,0,1456,2,1364,2,1444,727,111772,2,0,146,0,1196,0,1047,0,1193,86,20190,531,1,2050,48,19607,5,16990,6,19040,6171,1117268
2020-07-20,123,0,468,6,3342,2,2753,2,3221,147,119651,7,0,28,0,408,0,373,0,401,251,44271,100,0,292,0,2684,1,2292,1,2584,341,96471,72,0,97,0,1239,1,1071,1,1168,172,110657,1282,3,4277,42,29220,7,23645,10,27922,2302,578586,100,0,345,4,3356,1,2912,1,3257,832,227019,884,0,851,14,8450,1,6714,1,7565,2328,389441,215,0,1565,12,10105,31,8355,31,9920,638,172251,7062,8,16796,56,95548,147,71611,155,88407,4288,1206495,150,0,987,0,6811,4,5678,4,6665,299,156150,8,0,23,0,446,0,415,0,438,68,25745,835,1,4120,1,31537,4,26584,5,30704,1805,468990,79,0,548,0,4557,0,3930,0,4478,753,216402,12,0,134,0,1379,0,1233,0,1367,552,98802,324,1,1130,1,10375,1,8921,2,10051,1322,391998,12,0,80,0,1456,0,1364,0,1444,196,111968,3,0,146,0,1196,2,1049,2,1195,80,20270,567,0,2050,42,19649,0,16990,0,19040,6118,1123386
2020-07-21,123,2,470,0,3344,5,2758,7,3228,576,120227,7,0,28,0,408,0,373,0,401,257,44528,100,0,292,1,2685,2,2294,2,2586,369,96840,71,0,97,0,1239,0,1071,0,1168,943,111600,1290,2,4279,18,29238,17,23662,19,27941,5382,583968,101,0,345,2,3358,2,2914,2,3259,2614,229633,889,2,853,6,8456,8,6722,10,7575,1682,391123,196,0,1565,12,10117,7,8362,7,9927,1454,173705,6941,1,16797,34,95582,164,71775,165,88572,5973,1212468,148,0,987,2,6813,4,5682,4,6669,1112,157262,8,0,23,0,446,0,415,0,438,163,25908,838,3,4123,8,31545,25,26609,28,30732,3306,472296,78,0,548,0,4556,18,3948,18,4496,2508,218910,12,0,134,0,1379,0,1233,0,1367,674,99476,331,1,1131,9,10384,6,8927,7,10058,3063,395061,15,0,80,3,1459,1,1365,1,1445,1118,113086,1,0,146,0,1196,0,1049,0,1195,110,20380,589,3,2053,22,19671,4,16994,7,19047,7128,1130514
2020-07-22,114,0,470,0,3342,5,2763,5,3233,740,120967,43,0,28,36,444,0,373,0,401,265,44793,98,0,292,0,2685,3,2297,3,2589,799,97639,75,0,97,4,1243,0,1071,0,1168,1049,112649,1328,2,4281,57,29295,27,23689,29,27970,7736,591704,101,0,345,2,3360,3,2917,3,3262,2466,232099,895,2,855,16,8472,6,6728,8,7583,3001,394124,196,0,1565,7,10124,2,8364,2,9929,1646,175351,6827,1,16798,51,95633,85,71860,86,88658,5361,1217829,145,0,987,1,6814,5,5687,5,6674,1135,158397,12,0,23,4,450,1,416,1,439,118,26026,823,0,4123,13,31558,37,26646,37,30769,3084,475380,60,0,548,0,4556,4,3952,4,4500,2421,221331,13,0,134,1,1380,1,1234,1,1368,664,100140,330,0,1131,6,10390,0,8927,0,10058,3632,398693,16,0,80,2,1461,0,1365,0,1445,1069,114155,1,0,146,0,1196,0,1049,0,1195,159,20539,618,4,2057,36,19707,13,17007,17,19064,8112,1138626
2020-07-23,119,0,470,10,3352,4,2767,4,3237,1336,122303,46,0,28,3,447,0,373,0,401,298,45091,96,0,292,1,2686,8,2305,8,2597,539,98178,77,0,97,2,1245,0,1071,0,1168,1142,113791,1354,0,4281,55,29350,30,23719,30,28000,5585,597289,101,0,345,3,3363,1,2921,1,3266,2489,234588,913,1,856,26,8498,7,6735,8,7591,2931,397055,209,1,1566,15,10139,10,8374,11,9940,1927,177278,6823,3,16801,82,95715,113,71973,116,88774,15086,1232915,141,0,987,1,6815,4,5691,4,6678,1079,159476,20,0,23,9,459,3,419,3,442,308,26334,795,0,4123,9,31567,13,26659,13,30782,3502,478882,65,0,548,9,4565,1,3953,1,4501,2458,223789,14,0,134,2,1382,0,1234,0,1368,1091,101231,334,0,1131,4,10394,8,8935,8,10066,2786,401479,18,0,80,2,1463,1,1366,1,1446,904,115059,1,0,146,0,1196,0,1049,0,1195,129,20668,623,5,2062,22,19729,3,17010,8,19072,10458,1149084
2020-07-24,119,0,470,4,3356,6,2773,6,3243,897,123200,46,0,28,0,447,0,373,0,401,255,45346,89,0,292,1,2687,7,2312,7,2604,1173,99351,78,0,97,1,1246,0,1071,0,1168,979,114770,1387,2,4283,63,29413,39,23758,41,28041,5999,603288,102,0,345,5,3368,0,2925,0,3270,2783,237371,923,1,857,18,8516,8,6743,9,7600,2075,399130,203,0,1566,5,10144,6,8380,6,9946,1337,178615,6760,0,16801,53,95768,235,72208,235,89009,9860,1242775,138,0,987,1,6816,6,5697,6,6684,1116,160592,18,0,23,1,460,0,419,0,442,255,26589,793,0,4123,11,31578,18,26679,20,30802,2744,481626,77,1,549,13,4578,8,3962,9,4511,1901,225690,17,0,134,3,1385,1,1235,1,1369,754,101985,337,0,1131,11,10405,4,8939,4,10070,2870,404349,19,0,80,2,1465,0,1366,0,1446,682,115741,1,0,146,0,1196,0,1049,0,1195,77,20745,645,1,2063,30,19759,1,17011,2,19074,12370,1161454
2020-07-25,116,0,470,3,3359,4,2777,4,3247,796,123996,47,0,28,1,448,0,374,0,402,360,45706,88,0,292,5,2693,2,2314,2,2606,960,100311,79,0,97,1,1247,0,1071,0,1168,949,115719,1394,1,4284,48,29461,20,23778,21,28062,6557,609845,103,0,345,5,3373,0,2925,0,3270,2201,239572,933,1,858,19,8535,6,6749,7,7607,2882,402012,200,0,1566,3,10147,1,8381,1,9947,1132,179747,6604,0,16801,79,95847,63,72271,63,89072,10725,1253500,134,0,987,2,6818,5,5702,5,6689,1023,161615,21,0,23,3,463,0,419,0,442,160,26749,789,2,4125,16,31594,0,26677,0,30802,2138,483764,75,0,549,8,4586,0,3961,0,4510,1843,227533,19,0,134,1,1388,0,1235,0,1369,764,102749,343,0,1131,10,10415,2,8941,2,10072,2846,407195,19,0,80,0,1465,2,1368,2,1448,855,116596,1,0,146,0,1196,0,1049,0,1195,31,20776,674,1,2064,31,19790,10,17021,11,19085,9341,1170795
2020-07-26,112,0,470,0,3359,0,2777,0,3247,3358,127354,46,0,28,0,448,0,374,0,402,0,45706,91,0,292,0,2698,0,2314,0,2606,1002,101313,79,0,97,0,1247,0,1071,0,1168,871,116590,1434,1,4285,61,29522,15,23793,16,28078,3140,612985,105,0,345,2,3375,0,2925,0,3270,852,240424,945,2,860,19,8554,10,6759,12,7619,2773,404785,202,0,1566,3,10150,0,8381,0,9947,1083,180830,6615,0,16801,74,95921,78,72349,78,89150,8057,1261557,136,0,987,7,6825,14,5716,14,6703,938,162553,24,0,23,3,466,2,421,2,444,113,26862,801,1,4126,12,31606,1,26678,2,30804,2309,486073,79,1,550,3,4589,0,3961,1,4511,1890,229423,19,0,134,0,1388,0,1235,0,1369,337,103086,356,0,1131,15,10430,3,8944,3,10075,2941,410136,17,0,80,0,1465,0,1368,0,1448,507,117103,1,0,146,0,1196,0,1049,0,1195,99,20875,682,0,2064,19,19809,2,17023,2,19087,6923,1177718
2020-07-27,121,1,471,9,3368,6,2783,7,3254,9,125155,47,0,28,1,449,0,374,0,402,273,45979,93,0,292,0,2700,0,2314,0,2606,394,101707,79,0,97,0,1247,1,1072,1,1169,200,116790,1451,0,4285,33,29555,21,23814,21,28099,4828,617813,105,0,345,0,3375,0,2918,0,3263,867,241291,946,1,861,13,8567,3,6762,4,7623,2655,407440,226,0,1566,24,10174,17,8398,17,9964,1967,182797,6571,0,16801,34,95955,80,72429,80,89230,3992,1265549,124,0,987,2,6827,12,5728,12,6715,287,162840,25,0,23,3,469,0,421,0,444,157,27019,803,1,4127,4,31610,3,26681,4,30808,1116,487189,81,1,551,3,4592,1,3962,2,4513,1052,230475,17,0,135,0,1386,1,1236,2,1371,382,103468,361,0,1131,8,10438,0,8944,0,10075,1529,411665,17,0,80,0,1465,0,1368,0,1448,200,117303,1,0,146,0,1196,0,1049,0,1195,102,20977,696,0,2064,16,19825,3,17027,4,19091,4812,1182530
2020-07-28,115,1,472,1,3369,7,2790,8,3262,387,125542,47,0,28,0,449,0,374,0,402,303,46282,85,0,292,0,2692,1,2315,1,2607,388,102095,83,0,97,5,1252,0,1072,0,1169,916,117706,1450,1,4286,20,29575,16,23830,17,28116,8149,625962,112,0,345,0,3375,0,2918,0,3263,2602,243893,952,1,862,10,8577,11,6773,12,7635,1749,409189,212,0,1566,3,10177,4,8402,4,9968,1381,184178,6544,1,16802,53,96008,99,72528,100,89330,6326,1271875,123,0,987,11,6838,3,5731,3,6718,1028,163868,25,0,23,0,469,0,421,0,444,149,27168,811,0,4127,12,31622,13,26694,13,30821,3205,490394,83,0,551,4,4596,1,3963,1,4514,2772,233247,21,0,134,6,1392,1,1237,0,1371,733,104201,364,3,1134,3,10441,0,8944,3,10078,2799,414464,17,0,80,0,1465,0,1368,0,1448,1066,118369,11,0,146,10,1206,0,1049,0,1195,199,21176,716,5,2069,24,19849,0,17026,4,19095,8995,1191525
