date,code,deaths,infectives,recovered,removed,tested,recoveredTotal,deathsTotal,infectivesTotal,testedTotal,removedTotal,activeInfectives
2020-04-09,TOS,16,173,11,27,4476,441,408,6552,65461,849,5728
2020-04-09,UMB,1,9,39,40,1065,455,51,1298,15170,506,832
2020-04-09,VDA,3,18,12,15,189,154,105,868,3142,259,624
2020-04-09,VEN,20,523,225,245,8209,1728,756,12933,171456,2484,10652
2020-04-10,ABR,4,83,10,14,1241,181,198,2014,18088,379,1649
2020-04-10,BAS,0,5,1,1,222,14,15,308,3696,29,280
2020-04-10,BZ,4,52,46,50,991,447,191,1955,20866,638,1366
2020-04-10,CAL,4,27,2,6,939,50,65,901,16637,115,792
2020-04-10,EMR,81,451,278,359,4169,3381,2397,19128,85884,5778,13683
2020-04-10,FVG,8,50,34,42,1892,772,179,2349,28097,951,1440
2020-04-10,LAZ,10,154,43,53,3662,687,263,4583,61769,950,3684
2020-04-10,LIG,27,171,96,123,1068,1181,709,5191,19514,1890,3423
2020-04-10,LOM,216,1246,574,790,9372,16280,10238,56048,186325,26518,30086
2020-04-10,MAR,13,129,201,214,776,1086,682,5084,18970,1768,3530
2020-04-10,MOL,0,9,5,5,9,37,13,243,2069,50,198
2020-04-10,PIE,78,490,172,250,4650,1904,1532,15012,57457,3436,11823
2020-04-10,PUG,13,93,45,58,1724,235,238,2809,27812,473,2394
2020-04-10,SAR,5,37,32,37,526,118,69,1063,9444,187,913
2020-04-10,TOS,46,175,10,56,6540,451,454,6727,72001,905,5876
2020-04-10,UMB,1,4,43,44,1155,498,52,1302,16325,550,796
2020-04-10,VDA,2,11,16,18,186,170,107,879,3328,277,620
2020-04-10,VEN,37,488,253,290,9244,1981,793,13421,180700,2774,10895
2020-04-11,ABR,8,106,9,17,1353,190,206,2120,19441,396,1741
2020-04-11,BAS,2,4,0,2,354,14,17,312,4050,31,283
2020-04-11,BZ,9,2,41,50,1320,488,200,1957,22186,688,1318
2020-04-11,CAL,1,14,7,8,856,57,66,915,17493,123,800
2020-04-11,EMR,84,507,278,362,5875,3659,2481,19635,91759,6140,13831
2020-04-11,FVG,6,44,54,60,1588,826,185,2393,29685,1011,1442
2020-04-11,LAZ,10,140,33,43,3472,720,273,4723,65241,993,3771
2020-04-11,LIG,25,185,128,153,1374,1309,734,5376,20888,2043,3485
2020-04-11,LOM,273,1544,543,816,9977,16823,10511,57592,196302,27334,30840
2020-04-11,MAR,7,127,205,212,1090,1291,689,5211,20060,1980,3443
2020-04-11,MOL,1,3,2,3,132,39,14,246,2201,53,196
2020-04-11,PIE,101,996,301,402,5120,2205,1633,16008,62577,3838,12569
2020-04-11,PUG,15,95,14,29,1651,249,253,2904,29463,502,2431
2020-04-11,SAR,4,28,12,16,676,130,73,1091,10120,203,904
2020-04-11,TOS,13,231,48,61,3755,499,467,6958,75756,966,6051
2020-04-11,UMB,0,7,36,36,1336,534,52,1309,17661,586,759
2020-04-11,VDA,0,23,35,35,136,205,107,902,3464,312,625
2020-04-11,VEN,38,347,207,245,10212,2188,831,13768,190912,3019,10952
2020-04-12,ABR,6,40,16,22,1153,206,212,2160,20594,418,1764
2020-04-12,BAS,1,3,6,7,305,20,18,315,4355,38,284
2020-04-12,BZ,5,141,-110,-105,1060,378,205,2098,23246,583,1409
2020-04-12,CAL,0,8,5,5,718,62,66,923,18211,128,800
2020-04-12,EMR,83,463,203,286,4945,3862,2564,20098,96704,6426,13932
2020-04-12,FVG,10,38,84,94,303,910,195,2431,29988,1105,1420
2020-04-12,LAZ,6,122,29,35,3713,749,279,4845,68954,1028,3850
2020-04-12,LIG,15,118,103,118,1095,1412,749,5494,21983,2161,3450
2020-04-12,LOM,110,1460,343,453,9530,17166,10621,59052,205832,27787,31484
2020-04-12,MAR,11,92,198,209,997,1489,700,5303,21057,2189,3323
2020-04-12,MOL,1,11,1,2,270,40,15,257,2471,55,204
2020-04-12,PIE,96,652,221,317,3978,2426,1729,16660,66555,4155,12819
2020-04-12,PUG,7,85,28,35,1510,277,260,2989,30973,537,2487
2020-04-12,SAR,0,22,7,7,543,137,73,1113,10663,210,910
2020-04-12,TOS,28,277,79,107,2884,578,495,7235,78640,1073,6267
2020-04-12,UMB,0,10,46,46,1011,580,52,1319,18672,632,733
2020-04-12,VDA,5,19,16,21,46,221,112,921,3510,333,609
2020-04-12,VEN,25,309,304,329,7530,2492,856,14077,198442,3348,11016
2020-04-13,ABR,12,53,5,17,73,211,224,2213,20667,435,1795
2020-04-13,BAS,0,4,11,11,190,31,18,319,4545,49,281
2020-04-13,BZ,7,51,22,29,911,400,212,2149,24157,612,1565
2020-04-13,CAL,1,5,8,9,385,70,67,928,18596,137,800
2020-04-13,EMR,51,342,145,196,2343,4007,2615,20440,99047,6622,13988
2020-04-13,FVG,7,51,63,70,953,973,202,2482,30941,1175,1377
2020-04-13,LAZ,5,123,15,20,3792,764,284,4968,72746,1048,3938
2020-04-13,LIG,11,102,59,70,1146,1471,760,5596,23129,2231,3434
2020-04-13,LOM,280,1262,312,592,5260,17478,10901,60314,211092,28379,32293
2020-04-13,MAR,13,78,99,112,7322,1588,713,5381,28379,2301,3192
2020-04-13,MOL,0,0,0,0,51,40,15,257,2522,55,202
2020-04-13,PIE,97,474,117,214,2615,2543,1826,17134,69170,4369,12976
2020-04-13,PUG,7,76,9,16,949,286,267,3065,31922,553,2528
2020-04-13,SAR,2,15,2,4,347,139,75,1128,11010,214,918
2020-04-13,TOS,23,155,37,60,2249,615,518,7390,80889,1133,6315
2020-04-13,UMB,0,1,63,63,68,643,52,1320,18740,695,688
2020-04-13,VDA,3,6,9,12,104,230,115,927,3614,345,594
2020-04-13,VEN,26,174,111,137,4635,2603,882,14251,203077,3485,10861
2020-04-14,ABR,8,32,2,10,268,213,232,2245,20935,445,1810
2020-04-14,BAS,1,0,4,5,214,35,19,319,4759,54,270
2020-04-14,BZ,2,35,6,8,300,406,214,2184,24457,620,1571
2020-04-14,CAL,1,28,2,3,418,72,68,956,19014,140,819
2020-04-14,EMR,90,312,262,352,2849,4269,2705,20752,101896,6974,14104
2020-04-14,FVG,4,38,442,446,823,1415,206,2520,31764,1621,1345
2020-04-14,LAZ,16,143,25,41,1904,789,300,5111,74650,1089,4061
2020-04-14,LIG,33,212,78,111,1317,1549,793,5808,24446,2342,3576
2020-04-14,LOM,241,1012,343,584,3778,17821,11142,61326,214870,28963,32713
2020-04-14,MAR,15,45,15,30,781,1603,728,5426,29160,2331,3125
2020-04-14,MOL,0,0,2,2,0,42,15,257,2522,57,202
2020-04-14,PIE,101,556,165,266,2508,2708,1927,17690,71678,4635,13318
2020-04-14,PUG,11,53,2,13,1149,288,278,3118,33071,566,2565
2020-04-14,SAR,5,10,19,24,883,158,80,1138,11893,238,924
2020-04-14,TOS,20,137,22,42,1380,637,538,7527,82269,1175,6392
2020-04-14,UMB,1,1,3,4,216,646,53,1321,18956,699,626
2020-04-14,VDA,3,20,40,43,112,270,118,947,3726,388,602
2020-04-14,VEN,24,181,187,211,5801,2790,906,14432,208878,3696,10905
2020-04-15,ABR,8,29,11,19,1565,224,240,2274,22500,464,1829
2020-04-15,BAS,2,1,3,5,278,38,21,320,5037,59,266
2020-04-15,BZ,9,40,19,28,913,425,223,2224,25370,648,1603
2020-04-15,CAL,3,15,9,12,648,81,71,971,19662,152,831
2020-04-15,EMR,83,277,395,478,4253,4664,2788,21029,106149,7452,14029
2020-04-15,FVG,6,24,-477,-471,2036,938,212,2544,33800,1150,923
2020-04-15,LAZ,11,121,85,96,934,874,311,5232,75584,1185,4141
2020-04-15,LIG,14,128,116,130,1347,1665,807,5936,25793,2472,3593
2020-04-15,LOM,235,827,34,269,7098,17855,11377,62153,221968,29232,32956
2020-04-15,MAR,18,77,57,75,1169,1660,746,5503,30329,2406,3172
2020-04-15,MOL,0,6,0,0,333,42,15,263,2855,57,206
2020-04-15,PIE,88,539,311,399,3986,3019,2015,18229,75664,5034,13591
2020-04-15,PUG,10,66,35,45,1447,323,288,3184,34518,611,2618
2020-04-15,SAR,3,23,50,53,502,208,83,1161,12395,291,923
2020-04-15,TOS,18,139,56,74,4079,693,556,7666,86348,1249,6489
2020-04-15,UMB,1,1,40,41,1302,686,54,1322,20258,740,623
2020-04-15,VDA,3,11,19,22,168,289,121,958,3894,410,570
2020-04-15,VEN,34,192,105,139,7466,2895,940,14624,216344,3835,10886
2020-04-16,ABR,3,72,29,32,1286,253,243,2346,23786,496,1882
2020-04-16,BAS,1,16,3,4,312,41,22,336,5349,63,277
2020-04-16,BZ,2,43,24,26,1046,449,225,2267,26416,674,1618
2020-04-16,CAL,1,38,9,10,980,90,72,1009,20642,162,857
2020-04-16,EMR,55,457,316,371,5956,4980,2843,21486,112105,7823,14008
2020-04-16,FVG,5,72,131,136,1966,1069,217,2616,35766,1286,1466
2020-04-16,LAZ,5,148,46,51,6409,920,316,5380,81993,1236,4193
2020-04-16,LIG,21,103,109,130,1152,1774,828,6039,26945,2602,3566
2020-04-16,LOM,231,941,541,772,10706,18396,11608,63094,232674,30004,33628
2020-04-16,MAR,18,79,34,52,3449,1694,764,5582,33778,2458,3176
2020-04-16,MOL,1,0,2,3,112,44,16,263,2967,60,206
2020-04-16,PIE,79,879,212,291,5044,3231,2094,19108,80708,5325,14071
2020-04-16,PUG,11,74,11,22,1640,334,299,3258,36158,633,2647
2020-04-16,SAR,2,3,6,8,401,214,85,1164,12796,299,873
2020-04-16,TOS,29,277,52,81,5303,745,585,7943,91651,1330,6692
2020-04-16,UMB,1,7,52,53,1229,738,55,1329,21487,793,589
2020-04-16,VDA,1,13,42,43,265,331,122,971,4159,453,561
2020-04-16,VEN,41,366,314,355,8205,3209,981,14990,224549,4190,11113
2020-04-17,ABR,3,97,2,5,1650,255,246,2443,25436,501,1947
2020-04-17,BAS,0,1,8,8,361,49,22,337,5710,71,274
2020-04-17,BZ,9,29,31,40,1282,480,234,2296,27698,714,1621
2020-04-17,CAL,1,-18,9,10,1015,99,73,991,21657,172,829
2020-04-17,EMR,60,348,366,426,4721,5346,2903,21834,116826,8249,13985
2020-04-17,FVG,3,59,-42,-39,4264,1027,220,2675,40030,1247,1389
2020-04-17,LAZ,16,144,58,74,2762,978,332,5524,84755,1310,4286
2020-04-17,LIG,38,149,89,127,1236,1863,866,6188,28181,2729,3585
2020-04-17,LOM,243,1041,454,697,10839,18850,11851,64135,243513,30701,33897
2020-04-17,MAR,21,86,32,53,4219,1726,785,5668,37997,2511,3210
2020-04-17,MOL,0,6,1,1,115,45,16,269,3082,61,209
2020-04-17,PIE,77,695,403,480,6006,3634,2171,19803,86714,5805,14475
2020-04-17,PUG,8,69,30,38,2120,364,307,3327,38278,671,2694
2020-04-17,SAR,1,14,6,7,508,220,86,1178,13304,306,879
2020-04-17,TOS,17,167,180,197,4580,925,602,8110,96231,1527,6778
2020-04-17,UMB,2,8,48,50,1331,786,57,1337,22818,843,544
2020-04-17,VDA,1,22,48,49,207,379,123,993,4366,502,540
2020-04-17,VEN,45,384,521,566,12173,3730,1026,15374,236722,4756,11142
2020-04-18,ABR,7,44,8,15,1580,263,253,2487,27016,516,1986
2020-04-18,BAS,1,2,5,6,346,54,23,339,6056,77,268
2020-04-18,BZ,5,29,50,55,1190,530,239,2325,28888,769,1610
2020-04-18,CAL,0,20,7,7,1137,106,73,1011,22794,179,839
2020-04-18,EMR,62,350,289,351,4394,5635,2965,22184,121220,8600,13909
2020-04-18,FVG,2,56,79,81,3263,1106,222,2731,43293,1328,1484
2020-04-18,LAZ,8,144,68,76,4798,1046,340,5668,89553,1386,4356
2020-04-18,LIG,31,113,129,160,1141,1992,897,6301,29322,2889,3571
2020-04-18,LOM,199,1246,286,485,11818,19136,12050,65381,255331,31186,34446
2020-04-18,MAR,10,53,28,38,1912,1754,795,5721,39909,2549,3210
2020-04-18,MOL,0,0,-1,-1,0,44,16,269,3082,60,208
2020-04-18,PIE,81,661,355,436,5130,3989,2252,20464,91844,6241,14656
2020-04-18,PUG,7,82,37,44,2145,401,314,3409,40423,715,2738
2020-04-18,SAR,0,20,11,11,783,231,86,1198,14087,317,892
2020-04-18,TOS,16,127,224,240,3672,1149,618,8237,99903,1767,6708
2020-04-18,UMB,0,7,70,70,1288,856,57,1344,24106,913,501
2020-04-18,VDA,1,80,21,22,155,400,124,1073,4521,524,571
2020-04-18,VEN,33,318,459,492,10607,4189,1059,15692,247329,5248,10894
2020-04-19,ABR,5,34,13,18,775,276,258,2521,27791,534,2005
2020-04-19,BAS,1,3,17,18,472,71,24,342,6528,95,265
2020-04-19,BZ,6,55,39,45,1473,569,245,2380,30361,814,1610
2020-04-19,CAL,2,24,10,12,966,116,75,1035,23760,191,856
2020-04-19,EMR,58,376,350,408,3696,5985,3023,22560,124916,9008,13934
2020-04-19,FVG,3,14,77,80,1329,1183,225,2745,44622,1408,1417
2020-04-19,LAZ,1,87,47,48,2254,1093,341,5755,91807,1434,4367
2020-04-19,LIG,31,227,118,149,2229,2110,928,6528,31551,3038,3638
2020-04-19,LOM,163,855,390,553,8824,19526,12213,66236,264155,31739,34816
2020-04-19,MAR,12,48,26,38,1565,1780,807,5769,41474,2587,3220
2020-04-19,MOL,1,10,3,4,502,47,17,279,3584,64,219
2020-04-19,PIE,79,593,267,346,4725,4256,2331,21057,96569,6587,14813
2020-04-19,PUG,2,120,26,28,2175,427,316,3529,42598,743,2814
2020-04-19,SAR,0,17,34,34,772,265,86,1215,14859,351,898
2020-04-19,TOS,19,135,90,109,4072,1239,637,8372,103975,1876,6603
2020-04-19,UMB,1,4,-2,-1,1064,854,58,1348,25170,912,435
2020-04-19,VDA,1,15,1,2,156,401,125,1088,4677,526,564
2020-04-19,VEN,28,243,449,477,8468,4638,1087,15935,255797,5725,10645
2020-04-20,ABR,5,91,11,16,151,287,263,2612,27942,550,2078
2020-04-20,BAS,0,0,5,5,340,76,24,342,6868,100,247
2020-04-20,BZ,4,14,36,40,1020,605,249,2394,31381,854,1579
2020-04-20,CAL,0,3,19,19,613,135,75,1038,24373,210,847
2020-04-20,EMR,56,307,281,337,4614,6266,3079,22867,129530,9345,13833
2020-04-20,FVG,14,30,163,177,539,1346,239,2775,45161,1585,1367
2020-04-20,LAZ,8,60,8,16,6016,1101,349,5815,97823,1450,4379
2020-04-20,LIG,29,141,106,135,1456,2216,957,6669,33007,3173,3630
2020-04-20,LOM,163,735,482,645,6331,20008,12376,66971,270486,32384,34998
2020-04-20,MAR,15,57,12,27,1308,1792,822,5826,42782,2614,3239
2020-04-20,MOL,1,2,3,4,199,50,18,281,3783,68,217
2020-04-20,PIE,78,292,127,205,3100,4383,2409,21349,99669,6792,14759
2020-04-20,PUG,10,38,4,14,1591,431,326,3567,44189,757,2824
2020-04-20,SAR,0,13,23,23,469,288,86,1228,15328,374,877
2020-04-20,TOS,30,135,33,63,1882,1272,667,8507,105857,1939,6629
2020-04-20,UMB,0,1,13,13,392,867,58,1349,25562,925,437
2020-04-20,VDA,2,0,12,14,122,413,127,1088,4799,540,562
2020-04-20,VEN,25,192,316,341,5013,4954,1112,16127,260810,6066,10360
2020-04-21,ABR,8,55,42,50,1964,329,271,2667,29906,600,2117
2020-04-21,BAS,0,8,5,5,602,81,24,350,7470,105,250
2020-04-21,BZ,2,16,18,20,606,623,251,2410,31987,874,1555
2020-04-21,CAL,1,9,17,18,1067,152,76,1047,25440,228,837
2020-04-21,EMR,68,225,435,503,5348,6701,3147,23092,134878,9848,13721
2020-04-21,FVG,2,17,-117,-115,3339,1229,241,2792,48500,1470,1207
2020-04-21,LAZ,14,80,29,43,2208,1130,363,5895,100031,1493,4443
2020-04-21,LIG,33,95,95,128,1179,2311,990,6764,34186,3301,3590
2020-04-21,LOM,203,960,1366,1569,6711,21374,12579,67931,277197,33953,35313
2020-04-21,MAR,12,51,33,45,1550,1825,834,5877,44332,2659,3263
2020-04-21,MOL,0,1,1,1,341,51,18,282,4124,69,214
2020-04-21,PIE,76,606,276,352,5765,4659,2485,21955,105434,7144,15160
2020-04-21,PUG,25,55,28,53,1795,459,351,3622,45984,810,2865
2020-04-21,SAR,7,8,18,25,558,306,93,1236,15886,399,862
2020-04-21,TOS,19,96,23,42,4068,1295,686,8603,109925,1981,6662
2020-04-21,UMB,2,4,19,21,1077,886,60,1353,26639,946,428
2020-04-21,VDA,-1,5,32,31,112,445,126,1093,4911,571,553
2020-04-21,VEN,42,277,219,261,7259,5173,1154,16404,268069,6327,10296
2020-04-22,ABR,5,66,20,25,442,349,276,2733,30348,625,2133
2020-04-22,BAS,0,4,17,17,570,98,24,354,8040,122,249
2020-04-22,BZ,5,6,25,30,735,648,256,2416,32722,904,1541
2020-04-22,CAL,0,13,11,11,1120,163,76,1060,26560,239,832
2020-04-22,EMR,57,342,445,502,5996,7146,3204,23434,140874,10350,13560
2020-04-22,FVG,5,25,34,39,2369,1263,246,2817,50869,1509,1347
2020-04-22,LAZ,7,80,12,19,4031,1142,370,5975,104062,1512,4480
2020-04-22,LIG,32,154,109,141,1804,2420,1022,6918,35990,3442,3616
2020-04-22,LOM,161,1161,736,897,13502,22110,12740,69092,290699,34850,34905
2020-04-22,MAR,11,47,24,35,2160,1849,845,5924,46492,2694,3265
2020-04-22,MOL,1,2,9,10,301,60,19,284,4425,79,215
2020-04-22,PIE,74,784,399,473,6079,5058,2559,22739,111513,7617,15592
2020-04-22,PUG,11,108,35,46,2358,494,362,3730,48342,856,2920
2020-04-22,SAR,3,11,12,15,1000,318,96,1247,16886,414,848
2020-04-22,TOS,19,97,533,552,4175,1828,705,8700,114100,2533,6717
2020-04-22,UMB,1,4,39,40,1016,925,61,1357,27655,986,411
2020-04-22,VDA,1,2,22,23,113,467,127,1095,5024,594,524
2020-04-22,VEN,27,334,393,420,9474,5566,1181,16738,277543,6747,10369
2020-04-23,ABR,4,52,56,60,839,405,280,2785,31187,685,2160
2020-04-23,BAS,0,2,5,5,471,103,24,356,8511,127,234
2020-04-23,BZ,5,19,32,37,1272,680,261,2435,33994,941,1530
2020-04-23,CAL,0,9,7,7,1309,170,76,1069,27869,246,830
2020-04-23,EMR,65,289,463,528,5272,7609,3269,23723,146146,10878,13347
2020-04-23,FVG,10,41,204,214,2049,1467,256,2858,52918,1723,1349
2020-04-23,LAZ,5,79,51,56,7011,1193,375,6054,111073,1568,4540
2020-04-23,LIG,25,131,116,141,1852,2536,1047,7049,37842,3583,3606
2020-04-23,LOM,200,1073,1242,1442,12016,23352,12940,70165,302715,36292,35081
2020-04-23,MAR,12,28,16,28,1170,1865,857,5952,47662,2722,3258
2020-04-23,MOL,1,0,6,7,139,66,20,284,4564,86,205
2020-04-23,PIE,71,401,300,371,6457,5358,2630,23140,117970,7988,15520
2020-04-23,PUG,10,109,37,47,2068,531,372,3839,50410,903,2983
2020-04-23,SAR,2,7,21,23,958,339,98,1254,17844,437,840
2020-04-23,TOS,18,80,58,76,4077,1886,723,8780,118177,2609,6245
2020-04-23,UMB,0,5,21,21,1356,946,61,1362,29011,1007,376
2020-04-23,VDA,0,1,39,39,203,506,127,1096,5227,633,502
2020-04-23,VEN,25,143,184,209,10532,5750,1206,16881,288075,6956,10092
2020-04-24,ABR,6,18,33,39,1210,438,286,2803,32397,724,2118
2020-04-24,BAS,0,4,4,4,515,107,24,360,9026,131,233
2020-04-24,BZ,2,21,420,422,1068,1100,263,2456,35062,1363,1514
2020-04-24,CAL,4,10,8,12,895,178,80,1079,28764,258,833
2020-04-24,EMR,34,247,549,583,5359,8158,3303,23970,151505,11461,13066
2020-04-24,FVG,2,24,-163,-161,2584,1304,258,2882,55502,1562,1159
2020-04-24,LAZ,9,78,63,72,3244,1256,384,6132,114317,1640,4562
2020-04-24,LIG,29,124,124,153,1721,2660,1076,7173,39563,3736,3589
2020-04-24,LOM,166,1091,430,596,11583,23782,13106,71256,314298,36888,34730
2020-04-24,MAR,8,76,25,33,1501,1890,865,6028,49163,2755,3306
2020-04-24,MOL,0,3,1,1,241,67,20,287,4805,87,201
2020-04-24,PIE,69,682,374,443,7330,5732,2699,23822,125300,8431,15831
2020-04-24,PUG,11,42,34,45,2062,565,383,3881,52472,948,2978
2020-04-24,SAR,4,3,12,16,2045,351,102,1257,19889,453,820
2020-04-24,TOS,19,97,116,135,3159,2002,742,8877,121336,2744,6266
2020-04-24,UMB,1,1,33,34,1513,979,62,1363,30524,1041,356
2020-04-24,VDA,2,4,111,113,35,617,129,1100,5262,746,467
2020-04-24,VEN,38,348,556,594,8821,6306,1244,17229,296896,7550,10231
2020-04-25,ABR,7,29,40,47,1227,478,293,2832,33624,771,2108
2020-04-25,BAS,1,1,11,12,766,118,25,361,9792,143,230
2020-04-25,BZ,2,20,76,78,1546,1176,265,2476,36608,1441,1112
2020-04-25,CAL,0,9,19,19,1195,197,80,1088,29959,277,830
2020-04-25,EMR,44,239,357,401,5378,8515,3347,24209,156883,11862,12722
2020-04-25,FVG,5,21,252,257,2873,1556,263,2903,58375,1819,1341
2020-04-25,LAZ,3,92,20,23,4037,1276,387,6224,118354,1663,4582
2020-04-25,LIG,17,128,115,132,1562,2775,1093,7301,41125,3868,3564
2020-04-25,LOM,163,713,445,608,12642,24227,13269,71969,326940,37496,34847
2020-04-25,MAR,9,30,22,31,1833,1912,874,6058,50996,2786,3303
2020-04-25,MOL,1,5,6,7,386,73,21,292,5191,94,205
2020-04-25,PIE,68,604,425,493,5807,6157,2767,24426,131107,8924,15992
2020-04-25,PUG,8,31,37,45,2156,602,391,3912,54628,993,2964
2020-04-25,SAR,1,14,23,24,462,374,103,1271,20351,477,818
2020-04-25,TOS,18,138,107,125,4159,2109,760,9015,125495,2869,6269
2020-04-25,UMB,1,3,27,28,1415,1006,63,1366,31939,1069,325
2020-04-25,VDA,1,0,40,41,704,657,130,1100,5966,787,354
2020-04-25,VEN,44,162,365,409,10081,6671,1288,17391,306977,7959,9799
2020-04-26,ABR,2,27,18,20,196,496,295,2859,33820,791,2088
2020-04-26,BAS,0,5,4,4,285,122,25,366,10077,147,223
2020-04-26,BZ,4,5,42,46,823,1218,269,2481,37431,1487,1039
2020-04-26,CAL,0,1,15,15,894,212,80,1089,30853,292,812
2020-04-26,EMR,39,241,208,247,5045,8723,3386,24450,161928,12109,12562
2020-04-26,FVG,1,14,-151,-150,1306,1405,264,2917,59681,1669,1098
2020-04-26,LAZ,2,85,71,73,3323,1347,389,6309,121677,1736,4644
2020-04-26,LIG,21,187,119,140,1482,2894,1114,7488,42607,4008,3619
2020-04-26,LOM,56,920,171,227,10857,24398,13325,72889,337797,37723,35159
2020-04-26,MAR,5,53,12,17,1067,1924,879,6111,52063,2803,3325
2020-04-26,MOL,0,4,2,2,376,75,21,296,5567,96,202
2020-04-26,PIE,56,394,321,377,4035,6478,2823,24820,135142,9301,15893
2020-04-26,PUG,8,36,10,18,1364,612,399,3948,55992,1011,2955
2020-04-26,SAR,6,9,14,20,750,388,109,1280,21101,497,803
2020-04-26,TOS,18,132,191,209,1899,2300,778,9147,127394,3078,6276
2020-04-26,UMB,1,2,2,3,630,1008,64,1368,32569,1072,299
2020-04-26,VDA,1,6,64,65,169,721,131,1106,6135,852,319
2020-04-26,VEN,27,80,347,374,9384,7018,1315,17471,316361,8333,9470
2020-04-27,ABR,4,15,49,53,356,545,299,2874,34176,844,2083
2020-04-27,BAS,0,0,2,2,287,124,25,366,10364,149,219
2020-04-27,BZ,1,15,68,69,1209,1286,270,2496,38640,1556,1008
2020-04-27,CAL,3,7,19,22,934,231,83,1096,31787,314,804
2020-04-27,EMR,45,212,283,328,3051,9006,3431,24662,164979,12437,12527
2020-04-27,FVG,7,60,43,50,1259,1448,271,2977,60940,1719,1308
2020-04-27,LAZ,8,83,86,94,3092,1433,397,6392,124769,1830,4654
2020-04-27,LIG,14,154,40,54,1432,2934,1128,7642,44039,4062,3633
2020-04-27,LOM,124,590,191,315,5053,24589,13449,73479,342850,38038,35522
2020-04-27,MAR,5,16,9,14,702,1933,884,6127,52765,2817,3324
2020-04-27,MOL,0,0,0,0,89,75,21,296,5656,96,200
2020-04-27,PIE,55,278,234,289,4206,6712,2878,25098,139348,9590,15794
2020-04-27,PUG,6,10,29,35,984,641,405,3958,56976,1046,2947
2020-04-27,SAR,0,3,10,10,294,398,109,1283,21395,507,786
2020-04-27,TOS,17,32,101,118,1654,2401,795,9179,129048,3196,6099
2020-04-27,UMB,1,2,10,11,254,1018,65,1370,32823,1083,298
2020-04-27,VDA,2,5,22,24,416,743,133,1111,6551,876,259
2020-04-27,VEN,29,108,357,386,3666,7375,1344,17579,320027,8719,9204
2020-04-28,ABR,11,25,54,65,1180,599,310,2899,35356,909,2055
2020-04-28,BAS,0,0,12,12,525,136,25,366,10889,161,217
2020-04-28,BZ,2,2,30,32,490,1316,272,2498,39130,1588,941
2020-04-28,CAL,2,1,17,19,1968,248,85,1097,33755,333,783
2020-04-28,EMR,41,252,433,474,7610,9439,3472,24914,172589,12911,12451
2020-04-28,FVG,7,18,30,37,3211,1478,278,2995,64151,1756,1276
2020-04-28,LAZ,17,75,58,75,3895,1491,414,6467,128664,1905,4635
2020-04-28,LIG,13,130,126,139,1680,3060,1141,7772,45719,4201,3709
2020-04-28,LOM,126,869,440,566,8573,25029,13575,74348,351423,38604,36076
2020-04-28,MAR,9,48,15,24,1548,1948,893,6175,54313,2841,3358
2020-04-28,MOL,0,1,6,6,120,81,21,297,5776,102,201
2020-04-28,PIE,58,352,296,354,5183,7008,2936,25450,144531,9944,15857
2020-04-28,PUG,2,22,13,15,1520,654,407,3980,58496,1061,2934
2020-04-28,SAR,0,2,6,6,721,404,109,1285,22116,513,778
2020-04-28,TOS,16,52,123,139,4569,2524,811,9231,133617,3335,6033
2020-04-28,UMB,0,9,21,21,1058,1039,65,1379,33881,1104,296
2020-04-28,VDA,2,8,32,34,346,775,135,1119,6897,910,243
2020-04-28,VEN,64,129,324,388,8191,7699,1408,17708,328218,9107,8947
2020-04-29,ABR,5,24,33,38,1258,632,315,2923,36614,947,2014
2020-04-29,BAS,0,0,11,11,442,147,25,366,11331,172,205
2020-04-29,BZ,2,9,72,74,1088,1388,274,2507,40218,1662,918
2020-04-29,CAL,1,5,15,16,1159,263,86,1102,34914,349,769
2020-04-29,EMR,40,263,364,404,4276,9803,3512,25177,176865,13315,12240
2020-04-29,FVG,7,15,20,27,2618,1498,285,3010,66769,1783,1254
2020-04-29,LAZ,17,78,88,105,4839,1579,431,6545,133503,2010,4638
2020-04-29,LIG,11,117,101,112,1501,3161,1152,7889,47220,4313,3687
2020-04-29,LOM,104,786,304,408,14472,25333,13679,75134,365895,39012,36296
2020-04-29,MAR,6,35,16,22,1592,1964,899,6210,55905,2863,3369
2020-04-29,MOL,0,0,2,2,134,83,21,297,5910,104,195
2020-04-29,PIE,67,411,329,396,6735,7337,3003,25861,151266,10340,15914
2020-04-29,PUG,3,49,38,41,1838,692,410,4029,60334,1102,2968
2020-04-29,SAR,7,5,9,16,1183,413,116,1290,23299,529,777
2020-04-29,TOS,16,61,278,294,3865,2802,827,9292,137482,3629,5955
2020-04-29,UMB,1,12,25,26,1056,1064,66,1391,34937,1130,287
2020-04-29,VDA,2,5,77,79,284,852,137,1124,7181,989,214
2020-04-29,VEN,29,117,320,349,9438,8019,1437,17825,337656,9456,8676
2020-04-30,ABR,5,7,63,68,1382,695,320,2930,37996,1015,1983
2020-04-30,BAS,0,1,3,3,1443,150,25,367,12774,175,195
2020-04-30,BZ,1,11,53,54,1079,1441,275,2518,41297,1716,855
2020-04-30,CAL,0,6,19,19,989,282,86,1108,35903,368,759
2020-04-30,EMR,39,259,2519,2558,5992,12322,3551,25436,182857,15873,12095
2020-04-30,FVG,4,15,68,72,1161,1566,289,3025,67930,1855,1242
2020-04-30,LAZ,10,71,128,138,4093,1707,441,6616,137596,2148,4604
