"ITTER107","Territory","TIPO_DATO7","Air Transport Indicators","ARRIVO_PARTENZA","Arriving-Departing","AEROPORTI","Airports","SERVIZIO_AEREO_TIPO","Air service type","ISO","Nationality of the vector","ISO_OD","Origin / Destination","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","FLIGHT","commercial flights","ALL","Total","PSA","Pisa-San Giusto airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",274,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","PSA","Pisa-San Giusto airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",473,,
"IT","Italy","PASS","passengers carried","ALL","Total","PSA","Pisa-San Giusto airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",22372,,
"IT","Italy","PASS","passengers carried","ALL","Total","PSA","Pisa-San Giusto airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",42818,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","PSA","Pisa-San Giusto airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",357,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","PSA","Pisa-San Giusto airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",35,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",37545,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q1","Q1-2017",6810,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q2","Q2-2017",10837,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q4","Q4-2017",7770,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q3","Q3-2017",12128,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",38306,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q2","Q2-2018",11096,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q1","Q1-2018",6554,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q4","Q4-2018",8164,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q3","Q3-2018",12492,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2019-Q1","Q1-2019",6629,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2019-Q2","Q2-2019",10832,,
"IT","Italy","PASS","passengers carried","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",5222437,,
"IT","Italy","PASS","passengers carried","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q1","Q1-2017",881797,,
"IT","Italy","PASS","passengers carried","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q2","Q2-2017",1519541,,
"IT","Italy","PASS","passengers carried","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q4","Q4-2017",1044763,,
"IT","Italy","PASS","passengers carried","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q3","Q3-2017",1776336,,
"IT","Italy","PASS","passengers carried","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",5449417,,
"IT","Italy","PASS","passengers carried","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q2","Q2-2018",1592274,,
"IT","Italy","PASS","passengers carried","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q1","Q1-2018",877824,,
"IT","Italy","PASS","passengers carried","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q4","Q4-2018",1124322,,
"IT","Italy","PASS","passengers carried","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q3","Q3-2018",1854997,,
"IT","Italy","PASS","passengers carried","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2019-Q1","Q1-2019",891977,,
"IT","Italy","PASS","passengers carried","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2019-Q2","Q2-2019",1551569,,
"IT","Italy","PATR","direct transit passeggers","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",2283,,
"IT","Italy","PATR","direct transit passeggers","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",4006,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",10208,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q1","Q1-2017",2575,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q2","Q2-2017",2501,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q4","Q4-2017",2835,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q3","Q3-2017",2297,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",11050,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q2","Q2-2018",2726,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q1","Q1-2018",2647,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q4","Q4-2018",3133,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q3","Q3-2018",2544,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2019-Q1","Q1-2019",2911,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","PSA","Pisa-San Giusto airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2019-Q2","Q2-2019",3294,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","PSA","Pisa-San Giusto airport","ITLSH","international scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",26460,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","PSA","Pisa-San Giusto airport","ITLSH","international scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",27232,,
"IT","Italy","PASS","passengers carried","ALL","Total","PSA","Pisa-San Giusto airport","ITLSH","international scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",3771267,,
"IT","Italy","PASS","passengers carried","ALL","Total","PSA","Pisa-San Giusto airport","ITLSH","international scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",3967631,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","PSA","Pisa-San Giusto airport","ITLSH","international scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",7310,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","PSA","Pisa-San Giusto airport","ITLSH","international scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",6824,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","PSA","Pisa-San Giusto airport","ITLNSH","international non-scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",246,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","PSA","Pisa-San Giusto airport","ITLNSH","international non-scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",424,,
"IT","Italy","PASS","passengers carried","ALL","Total","PSA","Pisa-San Giusto airport","ITLNSH","international non-scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",21422,,
"IT","Italy","PASS","passengers carried","ALL","Total","PSA","Pisa-San Giusto airport","ITLNSH","international non-scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",41517,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","PSA","Pisa-San Giusto airport","ITLNSH","international non-scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",357,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","PSA","Pisa-San Giusto airport","ITLNSH","international non-scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",35,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","PSA","Pisa-San Giusto airport","ITLSE","international service","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",26706,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","PSA","Pisa-San Giusto airport","ITLSE","international service","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",27656,,
"IT","Italy","PASS","passengers carried","ALL","Total","PSA","Pisa-San Giusto airport","ITLSE","international service","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",3792689,,
"IT","Italy","PASS","passengers carried","ALL","Total","PSA","Pisa-San Giusto airport","ITLSE","international service","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",4009148,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","PSA","Pisa-San Giusto airport","ITLSE","international service","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",7667,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","PSA","Pisa-San Giusto airport","ITLSE","international service","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",6859,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","INTSH","internal scheduled","IT","Italy","IT","Italy","2017","2017",181730,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","INTSH","internal scheduled","IT","Italy","IT","Italy","2018","2018",170208,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","INTSH","internal scheduled","IT","Italy","IT","Italy","2017","2017",11,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","INTSH","internal scheduled","IT","Italy","IT","Italy","2018","2018",15,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","INTNSH","internal non-scheduled","IT","Italy","IT","Italy","2017","2017",0,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","INTNSH","internal non-scheduled","IT","Italy","IT","Italy","2018","2018",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","INTNSH","internal non-scheduled","IT","Italy","IT","Italy","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","INTNSH","internal non-scheduled","IT","Italy","IT","Italy","2018","2018",0,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","INTSE","internal service","IT","Italy","IT","Italy","2017","2017",181730,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","INTSE","internal service","IT","Italy","IT","Italy","2018","2018",170208,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","INTSE","internal service","IT","Italy","IT","Italy","2017","2017",11,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","INTSE","internal service","IT","Italy","IT","Italy","2018","2018",15,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ITLSH","international scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ITLSH","international scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ITLSH","international scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ITLSH","international scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ITLNSH","international non-scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ITLNSH","international non-scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ITLNSH","international non-scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ITLNSH","international non-scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ITLSE","international service","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ITLSE","international service","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ITLSE","international service","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ITLSE","international service","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","INTSH","internal scheduled","WORLD","All countries of the world","IT","Italy","2017","2017",181730,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","INTSH","internal scheduled","WORLD","All countries of the world","IT","Italy","2018","2018",174671,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","INTSH","internal scheduled","WORLD","All countries of the world","IT","Italy","2017","2017",11,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","INTSH","internal scheduled","WORLD","All countries of the world","IT","Italy","2018","2018",15,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","INTNSH","internal non-scheduled","WORLD","All countries of the world","IT","Italy","2017","2017",0,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","INTNSH","internal non-scheduled","WORLD","All countries of the world","IT","Italy","2018","2018",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","INTNSH","internal non-scheduled","WORLD","All countries of the world","IT","Italy","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","INTNSH","internal non-scheduled","WORLD","All countries of the world","IT","Italy","2018","2018",0,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","INTSE","internal service","WORLD","All countries of the world","IT","Italy","2017","2017",181730,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","INTSE","internal service","WORLD","All countries of the world","IT","Italy","2018","2018",174671,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","INTSE","internal service","WORLD","All countries of the world","IT","Italy","2017","2017",11,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","INTSE","internal service","WORLD","All countries of the world","IT","Italy","2018","2018",15,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","SCS","scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",181730,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","SCS","scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",174799,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","SCS","scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",11,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","SCS","scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",15,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",0,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",0,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",181730,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q1","Q1-2017",43219,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q2","Q2-2017",43600,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q4","Q4-2017",49736,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q3","Q3-2017",45175,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",174799,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q2","Q2-2018",44420,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q1","Q1-2018",40759,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q4","Q4-2018",47104,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q3","Q3-2018",42516,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2019-Q1","Q1-2019",39743,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2019-Q2","Q2-2019",,"g","the instance exists, but is not known for any reason"
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",11,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q1","Q1-2017",4,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q2","Q2-2017",5,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q4","Q4-2017",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q3","Q3-2017",2,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",15,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q2","Q2-2018",4,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q1","Q1-2018",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q4","Q4-2018",8,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q3","Q3-2018",3,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2019-Q1","Q1-2019",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2019-Q2","Q2-2019",,"g","the instance exists, but is not known for any reason"
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ITLSH","international scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ITLSH","international scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",128,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ITLSH","international scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ITLSH","international scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ITLNSH","international non-scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ITLNSH","international non-scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ITLNSH","international non-scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ITLNSH","international non-scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ITLSE","international service","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","PASS","passengers carried","AR","arrivals","REG","Reggio Calabria airport","ITLSE","international service","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",128,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ITLSE","international service","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","REG","Reggio Calabria airport","ITLSE","international service","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","INTSH","internal scheduled","IT","Italy","IT","Italy","2017","2017",198332,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","INTSH","internal scheduled","IT","Italy","IT","Italy","2018","2018",181574,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","INTSH","internal scheduled","IT","Italy","IT","Italy","2017","2017",22,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","INTSH","internal scheduled","IT","Italy","IT","Italy","2018","2018",9,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","INTNSH","internal non-scheduled","IT","Italy","IT","Italy","2017","2017",0,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","INTNSH","internal non-scheduled","IT","Italy","IT","Italy","2018","2018",0,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","INTNSH","internal non-scheduled","IT","Italy","IT","Italy","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","INTNSH","internal non-scheduled","IT","Italy","IT","Italy","2018","2018",0,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","INTSE","internal service","IT","Italy","IT","Italy","2017","2017",198332,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","INTSE","internal service","IT","Italy","IT","Italy","2018","2018",181574,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","INTSE","internal service","IT","Italy","IT","Italy","2017","2017",22,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","INTSE","internal service","IT","Italy","IT","Italy","2018","2018",9,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ITLSH","international scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",0,,
